origin_zone,industry_work,commerce_work,services_work,education,shopping,health,leisure,job_search,personal_business,meal,total
160,2734.0027784388326,7118.4320804426579,28186.612137849635,20555.245080968081,1475.3381401055042,4591.3159816660536,1008.8703458240493,0,1289.629414956351,0,66959.44596025116
161,11266.303039007722,12744.884591570441,34712.109167606577,19965.016486129993,2993.50583755959,5351.8230083618673,750.39485072494813,8.0450727003645746,2700.1243588324278,1063.3380721100914,91555.54448460402
162,4350.7247097436912,8185.9548877271618,15143.250552465204,12626.042365270656,1436.2622816450053,375.80057268190149,1186.5397833952325,224.03492100267525,461.1691765961973,81.662403132603103,44071.44165366032
163,4019.733400767811,6498.6333544967929,22591.60879112305,27121.642155422367,4332.0098860574717,4757.3230870458292,4294.8195264756077,0,2208.5933083428868,1261.6398522797424,77086.00336201154
164,3182.7714331304155,3244.9481302490635,10524.348282152559,1874.8407128913141,577.43763729245052,1424.5131116524888,500.48835829756587,0,358.83398202120753,215.96957239959804,21904.15122008666
165,1937.1858830286019,3668.6657313597134,5946.5027431539929,4338.9242362563209,1753.0865530713868,261.24257442022582,2016.700717452894,27.200526999583609,46.126013777242008,0,19995.63497951996
166,1462.9450773940866,11014.476272852062,40799.461218100223,25730.195918138321,7478.7160928870053,9520.3518913720854,6593.1237195828708,0,3623.5134410234928,1506.7141222350722,107729.49775358522
167,4155.9838922082326,11014.534312829939,40551.16620807485,17164.314451712395,6383.8758514571846,11239.012365191445,2897.0366722468111,0,7928.4393258183045,1471.6937124620033,102806.05679200117
168,1348.9687369739697,10700.208066655219,26301.23270843297,15243.315727721001,5633.1995675750568,3185.2912418287033,4581.2969533332498,0,6526.0209783535047,264.41640651304459,73783.95038738672
169,1998.4785217496392,5358.4556396902635,29359.374706174105,45847.120243282458,2563.0233152942997,3383.9225265429172,8333.4517280343807,0,4301.3212390018734,829.60018451446558,101974.7481042844
170,2352.6579120930705,17894.157731195577,30542.6868106029,36708.911944918829,4822.428706909619,8780.0231896272908,8807.1166103917822,728.14237143495814,4235.8635022698318,1300.701839294708,116172.69061873856
171,2755.157218256858,5215.6156128146949,16360.758997090248,31340.252022161501,2808.9699745866756,2567.2203479638315,2722.4470817268357,0,3630.4678245980695,469.47503478368617,67870.3641139824
172,178.0041286716334,4558.659349951623,9981.9537502925778,19795.25980848373,1489.0150658223565,2242.5941358724972,1975.3652388584806,0,3742.5116669294757,0,43963.36314488237
173,1291.9605856239293,4375.1346268322495,10327.088356024773,10479.146862037043,435.9911457967587,0,570.33652739264699,0,1018.9831299586162,200.01554789084358,28698.656781556856
174,1478.7611000424781,6396.0168989740014,12790.556179651223,24973.321636583943,2395.2388790113314,1430.1020489980863,1784.6965710906197,0,3064.9862857440057,0,54313.6796000957
175,1994.4887752948621,2714.8509416133802,6893.6434981953707,9685.5836784341082,806.49462913285697,982.50730481231915,107.14901046175959,218.79140428960801,468.44309596753408,349.74870390589444,24221.701042107692
176,2425.4065710589084,6704.5349041973604,14507.340034617177,20382.307325358015,1340.125734533362,2122.7674979901267,2611.748835357087,0,2587.6060220622135,0,52681.83692517426
177,448.88657029742757,2535.7683172944221,5737.3236181931234,5948.3288259396977,477.80807196482465,1816.8382939262633,1647.3197096053939,90.959186851559522,436.4767742849188,0,19139.70936835763
178,582.8161031692614,0,193.02985465046552,7967.3644961396949,0,0,0,0,0,0,8743.210453959422
179,-,-,-,-,-,-,-,-,-,-,0
180,9991.100380094671,8269.833269751547,23479.942829008651,45068.827680677423,3994.9151993803689,3474.3655474916063,3200.7487228118384,0,4045.309118440523,455.6163285090044,101980.65907616564
181,4953.2785250584648,7388.9805279812135,18974.443166288765,27240.331409634317,2806.1881360585744,5382.1008893685075,1775.771402469757,0,2544.0544624314034,0,71065.14851929102
182,3505.9062049675726,8189.9464391683969,15548.639574074152,33786.055703474143,653.37300337969236,5824.2666749898845,382.17906099511953,0,2031.6227528485622,611.65615111644229,70533.64556501395
183,1434.8781604946157,3268.3324359065987,20737.762312173112,20170.41432738617,830.20972100305778,2699.6818018142139,2461.8458930769757,472.18642383788909,5465.0582159343112,0,57540.36929162695
184,647.99242052962575,2869.8901213764575,9092.3079028641532,10927.573243014391,653.33417116552721,2521.9048175645316,1641.8552257351289,0,1665.5183331315802,0,30020.376235381395
185,939.23718067803816,4869.7283617496632,7009.1887680096979,24214.461597169706,1066.7005868064234,1042.1457021393207,523.85236089467514,137.30802001805057,1999.8417661139126,0,41802.464343579486
186,139.44602244700826,1217.5864038973616,5960.7269865956505,6345.4680524253745,526.06401218658925,550.03944477077573,1801.1556323558443,0,864.44067659478503,0,17404.92723127339
187,2537.7073960861635,3900.1480656601898,18186.378646568715,39912.185325731414,5265.9464779513764,2619.0929901204454,2094.6206855744995,0,1313.54527746554,398.67970142715046,76228.30456658549
188,2251.441500223918,3044.5237330078053,13173.661906454441,45312.223679214854,2788.1273210169875,3014.0631179571528,1047.5910256031286,0,2412.8651200207673,97.076406389690902,73141.57380988875
189,2052.0225759172358,6152.7628314429958,20567.011127101367,35156.89954018694,2042.2128083283869,4255.2566142487385,1737.2359801646057,936.33369352477257,758.90055571370726,469.23316091297295,74127.86888754174
190,2168.0067285149867,6307.2994370878314,23466.479755224493,13592.909200087626,3565.6234301226723,4790.95157714582,6590.9149496248556,0,4449.9083363469008,1012.1910615935736,65944.28447574876
191,0,3380.7898097021389,8899.4485896104452,10850.954038917584,104.9582696567583,597.21865296386432,4663.5315314943909,791.24361689146963,5083.0244842591392,197.7774388841606,34568.94643237995
192,1621.6837716113027,3434.2135695685247,14188.243956591332,19529.512076225492,3366.7290551449291,2104.6897774260556,1098.0752333770342,0,4433.4608359404983,943.95213632580897,50720.56041221098
193,882.22749397651864,1085.3074919779053,10109.759031138472,8312.1025796122849,2005.5214820978715,1075.1638415781388,808.30756660665224,0,498.93495484667568,0,24777.324441834517
194,1168.2790228951567,5412.1149713359737,5925.2792183512083,14114.460697726394,1248.7029363333893,743.371666648379,753.16866183612342,0,2207.561139822491,0,31572.93831494911
195,149.00521023661531,9594.2476561325966,18594.586495297594,21865.593574758132,1398.1640804792557,668.16864351653248,190.83526981733763,0,1958.576872834818,0,54419.17780307288
196,549.90204420165981,2770.3367960793121,13921.394684733415,33020.822382347404,3373.124339059189,850.13765967713164,84.567307882860263,0,1327.7768605596179,446.92140835697279,56344.98348289757
197,2300.2253598483494,3574.0173421409563,13197.887371642733,19289.211830820328,1179.293135650837,788.87053574106187,719.95634402800783,0,2004.810835889019,0,43054.272755761296
198,1547.1625015645554,7807.3060116337874,30498.693655469589,19777.167205886741,6785.9130421486952,10243.672244414422,4099.8889729979883,976.42122670034416,5568.0024670079183,683.80087513131321,87988.02820295535
199,4654.8481666544203,11480.138114008168,34642.343300230685,76430.594446168659,3639.0574861567457,1060.9510810234804,332.61270915130041,0,4485.8678003550885,0,136726.41310374852
200,1185.5933789261644,4569.2750093602099,11025.965951642744,25693.167340420026,1546.260964178904,882.50079370171545,1131.7455984582152,0,2025.098890723872,156.40359113157069,48216.01151854342
201,1014.3186139713139,4855.6584092505163,24945.418344695147,61600.028488189731,1155.159649307019,2741.2424697047836,4868.5533036414927,848.58900926229569,4379.446463790222,0,106408.41475181252
202,5163.033041909338,7457.4934811155617,30962.382804784491,68588.883090301053,6911.1894457245317,4035.9058948936017,3314.6253844119942,0,1095.3153230984638,0,127528.82846623904
203,827.27464953969366,4961.6493972100152,18574.315924336952,46811.35364035883,2647.7772716919253,4715.985224557252,217.98520535798349,250.24412589956174,724.49999282702993,210.73201598402943,79941.81744776327
204,6356.291242244306,21378.487313080615,29923.462722242697,53406.460824696056,7996.06694274245,9017.0604918783902,3824.5347319282009,0,9144.955409925944,415.8204285570788,141463.14010729574
205,4453.5005869068291,18022.098334732647,33402.071209136237,70123.110976237134,619.16757194828483,473.47062666833108,1383.0859326554148,0,3123.3252091328363,0,131599.83044741774
206,2272.0952294585404,6732.6346244478982,25399.426118424868,30507.678478536644,1907.8777379774233,1650.0266785389713,1767.8739601114901,190.23273297471079,4810.8369829842222,121.11125244048783,75359.79379589527
207,2729.0272642208079,12243.25738427239,34348.910156050828,77840.601177077697,8606.0487988744644,3331.5465530421125,1330.0326441914754,0,8019.8902658942216,0,148449.31424362396
208,7438.1549767380229,11839.823398347455,31472.166266150569,15421.19343907477,2296.130437767375,3369.4488156456996,5790.703275655922,329.91232238174803,2774.8923076685669,281.24568795829691,81013.67092738842
209,7641.3823765172547,9087.5407302952408,23685.780728233,19158.565044611798,2210.8026883096318,3674.8652717164491,2160.2152442135648,0,1215.6744745193346,140.5351114619672,68975.36166987824
210,2247.6949664286922,13562.572290496044,17205.725643508998,17145.366497010247,2784.1886638183746,4096.4944716146974,3051.9661473765159,0,2400.0734606311439,0,62494.08214088471
211,4258.4305941102539,7888.1962861988914,29354.410500736434,17144.493261748055,1594.4166887632703,2291.697115483948,3251.3175850696216,0,4435.1787731602863,0,70218.14080527076
212,3249.6693999917056,6883.6384999832517,16646.469596773448,22158.408667629472,2552.6076630902767,1166.9304104999569,506.52663702918505,0,2263.8103204105978,0,55428.0611954079
213,6532.1528682624385,10733.777682472604,28752.350980283882,19903.669760728037,3950.5841618314998,2642.6838496890368,1396.8375432789023,0,1158.198967519985,216.07967189694676,75286.33548596334
214,2866.6587577296359,5796.6552940579932,12763.643426240789,10068.185094939039,545.6421416696611,482.95122256092679,905.18108902240351,250.24412589956174,4799.5637328573439,0,38478.724884977346
215,1645.4780248878637,7810.5235471197475,20656.64907477202,19090.936931567601,1724.5246746318571,2400.2687053663531,1418.2281403968348,0,4513.8827990570599,654.84244955991028,59915.33434735925
216,3282.2459909680965,1729.9324683766831,16190.839569988586,29016.625708797656,1978.7472077110456,2715.6024525847806,1606.9032039983654,0,4000.4205356168854,329.39629106068685,60850.71342910278
217,1170.2679002313455,2834.3609500289713,7532.4027992254705,19437.523283978542,626.86769397573391,832.270950062883,449.87771416922544,0,469.88061374638153,0,33353.45190541856
218,2613.9355845452378,15932.271785511246,24093.990030198849,37849.232348932303,9854.4417791848791,6218.152209903229,4669.714302672608,0,6909.0690188936724,194.56888700432933,108335.37594684635
219,6727.2187358812707,5184.4623657230932,17053.70241558562,29781.919817830207,2693.7464824355266,1944.605010127342,2433.0095225436398,0,3106.2707889228532,304.20955302628391,69229.14469207583
220,3194.3217286497015,6360.7953281240898,10123.787434919002,17902.186449237521,2308.7415202950801,2455.677232987251,2264.9388067298869,0,5072.9090962264636,258.60740682026903,49941.96500398926
221,3154.5308532892959,14440.168655444611,14719.406702574273,28862.890383772945,4773.748360353713,2390.4949494725092,1105.9054413443191,0,2936.3538881256968,834.89764209091868,73218.3968764683
222,4763.6414155263992,7687.1873949425553,17164.261433830357,26112.291572833048,219.94661051505639,6116.0320106072277,5528.9384928973977,0,4491.0963442126113,0,72083.39527536464
223,5267.7500344760392,3138.2924782924088,16158.791474005073,10395.149705900698,4488.8767734133071,340.01286152985409,2298.7624108852228,0,4389.7392041298717,0,46477.37494263247
224,274.63791324423931,0,1469.5390664065562,4634.4461837164008,0,0,1066.5674582110225,0,0,0,7445.190621578217
225,5005.9542570237909,7754.8380950565033,18234.936452915044,22675.9318444622,2230.6402541118568,809.58194563976645,1493.3740007001279,255.95594759706904,1638.9707900802732,406.18260325847967,60506.36619084511
226,3755.1770976740295,9376.2156149380353,27538.114906154071,50009.46883630193,4049.0224290335645,5408.8546683356208,6164.209289067654,0,7254.7057361779898,0,113555.7685776829
227,6482.9250613877584,8906.6868061043078,28540.560809308448,36241.802770464732,6755.651878282185,1830.0838263773749,1334.6506553233437,0,8175.5584175145104,0,98267.92022476267
228,4386.7884463955625,2184.574614269945,16380.217105443939,27465.941977272425,1557.9190037093044,663.87515155839799,1854.529047451425,0,6484.8489302348025,688.52121285913358,61667.215489194925
229,9113.788172906623,13428.18053229727,58671.248292521086,102303.77762001169,4352.0344684957672,8100.3059242213121,5210.67261288804,0,10064.670711686877,681.02472262434003,211925.70305765295
230,2686.9803036751409,8737.5917019429962,18735.801120777574,48837.660908028891,4182.6694172194966,6812.4992021646185,1177.1089721682531,0,4045.0949363959544,0,95215.40656237293
231,5066.9631516597501,9346.2213933370458,10476.470104379505,16273.967059308196,5024.9843339147674,1030.6111815766878,445.77480472012849,0,982.05875606463701,130.73908284141876,48777.789867802145
232,4845.9732685281015,4072.368468564358,13061.119284719645,35313.701291523495,2885.158811337812,2572.3596700148582,5168.0728537358891,0,914.88906825880531,368.62849087144872,69202.27120755441
233,5315.0092373504185,9847.0940622515518,22397.35400784302,35145.915961631363,1835.6708052313011,2323.5923496601999,116.3762969051468,804.00382102116919,4615.0528111394269,0,82400.06935303358
234,4669.5389505266221,6802.9473359935037,15540.812239945375,40024.968400292986,3396.0923519101443,4354.2846125383185,2060.1103211595632,0,5118.5818020150709,0,81967.3360143816
235,8043.5412911303556,11736.539318514726,16086.695621470069,42827.28309702345,2657.7333017705182,1542.0728123304107,1887.9383927906908,461.29724002586926,339.95798218200082,25.077457987534075,85608.13651522563
236,2188.811105031742,2289.266313124519,13216.08116411039,10117.564533432247,2257.0133127206836,1141.1686110467267,431.82470971215082,0,1633.2434316289014,112.4285143114909,33387.40169511885
237,1347.2140059921353,8613.715775763676,8226.150114264643,5783.0658867307902,3875.991428571117,2551.7641170239986,3231.1817056098271,324.54454878635198,3147.4172448266809,2460.6253916628821,39561.67021923211
238,5323.6360043902687,2341.3950983917011,11757.949265491954,5600.9322604398803,856.69021587961845,1132.2081429646291,2498.9405545144632,0,2108.4735583994066,526.05905007260446,32146.28415054452
239,1001.5436280604824,3388.9314821422854,20856.215537576678,18248.675142614582,3494.0682168397002,4578.0019233120511,4044.211008209797,0,2670.8996020270988,2139.1595655648407,60421.70610634753
240,2365.4985736221697,4655.1640587322408,15826.536049897581,8093.9929908502509,1277.9178752215921,2688.7971806622195,5446.3212899641449,0,2027.9379811465417,47.061884678633781,42429.22788477537
241,5332.4600693322654,4106.1032361740354,10604.496156888976,5583.0850501530058,2375.5643471165045,802.27735877272505,1602.6129062494088,0,1123.3979285399214,276.5257789318851,31806.52283215873
242,6316.1134351447599,4245.2454271138913,12566.74603968138,10101.114141664915,1347.0055055251964,4560.7361413703302,4815.8460150237224,655.77591322394755,1829.4633329114013,1367.5420175529584,47805.587969212494
243,12338.768208411757,8978.8208344813665,25820.234920783849,37853.086731168245,4181.3829325265215,832.85717530377451,2083.3513128890818,548.38730016819284,3103.1263942750211,549.06156335003948,96289.07737335785
244,4746.9962351343784,21872.89495111796,26182.398841581358,26702.280350735095,1617.2966199793614,3541.4195434440012,5888.4388931140302,188.88147180194176,1198.42979917057,729.84544377393888,92668.88214985264
245,1870.0774963959921,3344.72593426802,5840.7029151656143,8937.6011141761282,3704.3667676341242,1253.8050500989493,0,0,238.5228359696298,0,25189.802113708454
246,2077.9248997861009,5229.6556035314579,10947.978827090423,18230.450546240296,516.75274049798031,2991.0115125200855,408.61949404833501,0,2520.8723477276089,131.41377600905136,43054.67974745133
247,6100.6697455664471,6680.4292662947219,34677.646845284726,45560.155396209811,2399.9833263578889,2448.1509872876813,5964.9816804474322,0,2142.90114226793,0,105974.91838971664
248,0,0,1268.207973730247,0,0,0,226.93073881310875,0,0,0,1495.1387125433555
249,3583.9234691776564,11153.478023135067,8307.3093185547496,16448.534555777904,5139.9003583815902,2161.4072342366771,1104.5937916715745,0,3935.6558253342751,1543.1670896425694,53377.969665912075
250,286.35530843758715,4419.8615945763549,16698.335962863603,11354.5026353908,5865.1688515073638,2243.4786608223249,3351.9269639597178,0,2429.668577692617,204.90187538100167,46854.20043063137
251,1373.1007046641755,5820.4627900937376,8628.3763809525281,9142.3244826324335,2622.4879942931248,609.98443769971743,2576.4401097873165,0,850.53844270253626,0,31623.71534282557
252,796.04413809605649,4807.6438382685737,10403.449103496681,8377.0716182394081,2895.2712776592166,2224.783587700671,982.52794982401645,0,3922.5917090134944,163.73006574565139,34573.113288043765
253,2279.5993037004064,2855.9014175272332,3781.9080433148265,1656.862956315842,1207.0003672164587,1107.7071525483982,281.53569661490326,20.531337322531694,297.27993979527315,0,13488.326214355871
254,3717.3742269901318,14713.158031700403,27465.10656505698,34659.345452712063,4185.0146404013703,6069.084063719044,4966.5011747645531,0,5223.2427935878459,0,100998.8269489324
255,5333.494685826161,10859.756813293143,25606.479909625563,34745.206267327827,4201.3572337618525,2067.7035391298573,5369.910926311305,0,3688.6617072136351,0,91872.57108248935
256,3271.0167185779524,3366.0118682676812,12255.429814069514,19820.47768577782,2032.4493082333242,3726.8345590806584,1106.4387086690028,307.16968503204441,2326.4168220929205,0,48212.24516980091
257,6749.8764551072454,4665.8867298261839,18296.814729396167,18387.445406342431,959.40949558313423,1398.1884373213575,1095.3581086697463,0,490.85945545735478,0,52043.83881770362
258,11677.126283582777,1387.5013066748336,24043.664779890816,28384.975153959076,3286.8393733758694,4022.3767856372024,1060.1151343225849,0,7388.1042112871346,485.95343591588602,81736.65646464618
259,1596.5083047676972,6780.8126186110176,8283.9842114059738,15649.611159806702,1876.3876251916986,0,393.70647582407412,0,1316.4841295882929,0,35897.494525195456
260,1619.0750743684241,2786.5324969605808,29189.319620902432,20122.226529321411,1553.3910959256805,2407.2363474871199,4040.5541546586619,0,2067.8853253011644,0,63786.22064492547
261,3700.0897569037261,12981.135432898756,20912.518025340956,30703.612006389842,3267.8061307626831,2489.3775745151379,6077.9889978816364,1135.4612920585769,2708.7142831099682,0,83976.70349986127
262,15957.686817828913,6796.9720630769934,9896.989353639472,28523.437419253602,2598.6222644059017,5113.9453704570242,4608.3794077243256,0,164.95421097597239,0,73660.9869073622
263,11483.290101003488,8140.6109534151365,22480.978029678725,40054.204081079013,3131.0226755788126,5141.5827733632632,3913.2848121988654,0,1260.3011909328334,0,95605.27461725015
264,6397.4535706319166,13756.327269294414,38891.964949558867,36491.593864081726,5867.1734249533001,654.01172781027753,1835.9044358687047,0,10846.948828799914,1590.9299151149144,116332.30798611404
265,4706.6036473491349,11397.008041251851,17406.421852143365,32161.750299094965,2768.638385627607,3686.0918359022207,1436.522401963538,704.73951678083881,5847.8439106222513,1730.1271174599028,81845.74700819567
266,1629.4051794371974,1429.9060488323439,6996.1545884397701,13199.119047208818,524.94101302292461,1051.0755620675718,1265.9153249724848,0,1190.4546809574317,0,27286.971444938543
267,5369.0691824776122,6556.9957478264032,11637.286129616532,20530.034083267266,398.86920767137838,2332.2232219762168,6662.2594303128517,989.48446480323196,2022.4203923916139,320.01939612413804,56818.66125646724
268,1723.7370091259979,2485.0568238921019,10164.445099734889,8176.465599400165,2398.5570626088056,1842.512723197593,302.88414606538441,0,1237.5770280753427,370.33020819008919,28701.565700290368
269,2104.718714662421,5101.7027088150817,24641.329550590599,13502.905032738663,5765.0836475337801,989.67461843523984,4570.388527790873,0,1888.219512240144,1124.8722696009247,59688.89458240773
270,968.45010864716619,1307.6560290564908,11263.539959567061,4786.3809506187336,1595.1911991713387,1130.7355636867903,2394.792988265508,250.92907711004204,544.12447885104427,118.23851395882019,24360.038868932996
271,524.88200195208799,655.72954306940323,9351.7303010471878,420.17149648847459,784.3529033268303,0,1864.2611812337886,0,1079.0848590841815,402.24536623400894,15082.457652435962
272,1613.7401627055306,1740.4910346498934,18094.164316357073,14057.018385295869,1025.5125319179881,1162.0348774774868,1582.4479817420115,0,1187.8640206118048,213.93027475006335,40677.20358550773
273,4242.5333375034706,10852.520883529563,33385.611415840998,32424.365246840112,407.15122664151278,3693.6544740498939,2168.4978953417526,0,958.6243588433565,355.83273676081262,88488.79157535148
274,3018.1701360859338,7255.3079451659396,40055.074099810241,22976.074223775333,7012.6041894758546,4113.7115479436679,4617.4563936784207,126.2829017667474,7409.6880709270326,553.35707483171518,97137.72658346088
275,1721.586597408643,5326.6371240681974,22587.536317658567,27938.557278525233,2537.8352901720614,6325.7171155648794,4611.678301449665,0,3995.1259209169789,224.36712268856806,75269.04106845279
276,8319.6863428026445,16396.141993509227,38219.723854940807,55248.859387425342,7338.4335592336911,8175.519290761933,4614.2939462752593,0,3160.0845013995495,574.15737422877999,142046.90025057722
277,1974.7663949640882,2961.477056075702,21978.153671517008,26095.096318143293,990.71640893353685,1572.2466849525972,3919.4031678174142,0,10379.804086784603,0,69871.66378918824
278,5350.3367901818247,15495.026382918639,49038.746824065529,69354.379616096165,6409.4968053623552,8703.1160044964981,9579.5584558517839,494.66204658289024,15216.966549787665,320.39039671632167,179962.6798720597
279,4970.7877050741681,10058.986249585858,20689.149205282374,29370.965859289405,1622.2393995270129,3200.6022207715187,2863.3207130555584,0,4007.0502922372643,0,76783.10164482315
280,7042.2548880309641,5435.6099414899536,17441.323447377417,19050.875419364005,3329.6844912404176,1319.9992653915776,1552.2179538435107,123.15207638775831,819.93131110973002,1121.6711067420865,57236.719900977405
281,861.03355593247318,10210.968462906802,16932.1023360363,18440.683694280197,4849.7212960834986,4218.7039585541816,1511.5495883045355,294.32605694262276,1185.6338477111669,1505.8616919386595,60010.58448869044
282,1717.5289352714135,11010.434292151251,14437.004209688839,15455.313399188099,3854.6479924404189,3981.4051687472088,4307.6038452547555,0,2508.7324248146278,0,57272.670267556605
283,1468.799112033561,1520.4234763483446,8989.6947517999397,6038.2643420765389,797.42860979244858,1343.4518154668472,2335.8733520591672,0,558.83651446427371,163.63541859165068,23216.40739263277
284,3843.3103639148881,5966.9914586830246,23250.406429423769,27538.122306359804,1398.1025663437836,1370.0683466763287,1337.1047236238655,0,3650.6403916822655,142.60702788867846,68497.3536145964
285,7580.243975977759,4178.5904582977719,32059.820614108517,48151.035751009105,1012.3604908854604,2025.5839382802951,1288.1181518065005,0,2127.0945928684714,0,98422.84797323387
286,5841.6843037405652,6940.0544454603551,13876.488466417939,9644.5707566764922,2307.9422484288116,481.39009767182193,716.44110420497827,0,1690.0901216333757,0,41498.66154423434
287,2775.9891993004217,5651.655849786277,22294.061789721418,15756.729286501528,2780.6002201395522,1895.0546865130293,2502.3188504077225,0,3140.2208262726908,630.00086907526565,57426.631577717904
288,674.64290124642855,709.7114797876701,12288.584818928704,33465.005107162455,1451.5645912242414,1656.1519745309647,779.99843543052793,0,2034.6123104448034,485.5592442548317,53545.830863010626
289,1803.7801135605837,4004.0378279418023,25344.564375649021,39815.703925858572,6581.5719349205683,4494.6143001308046,1389.8458287013782,0,1524.047205409825,146.59553515426217,85104.76104732681
290,2095.1486184310129,2320.1097072997404,26617.385516056318,24790.940632684535,2099.0903062462198,3165.6556280530913,1635.1977515155781,0,6817.459817069167,146.59553515426217,69687.58351250993
291,3437.1122226955267,4638.1738907894296,24990.732487250567,37165.689741211536,4053.9855866108373,4160.6966540924377,2705.0039091646518,0,6443.5827717671646,0,87594.97726358214
292,1125.2762287820997,3116.141947681102,26891.645770984742,50703.607222789447,1648.8035885786871,849.36602631233723,912.57954276928649,764.99484239613264,75.481350478809489,0,86087.89652077261
293,225.18936317552527,2734.9492869475312,26991.184967341465,30969.60368077812,3547.3104807495602,3410.4787386099492,1588.7614421120211,36.765995124113871,4178.4664489883007,0,73682.71040382658
294,2484.9868494289813,9688.1775781195138,21574.386504458726,58217.413432464338,4622.394578696596,1510.1438699156679,2146.9692576914827,0,5302.0079155433696,0,105546.47998631866
295,4823.9221970781418,6739.5339268032003,37304.262590370257,82072.030546150156,3975.3728281411422,2169.1661472046044,3314.1774452639756,0,1966.2786122058874,0,142364.74429321737
296,59.106240809322436,1166.9458568783984,3303.6335999803882,2818.9308768120632,483.73973227765691,0,291.78036142694339,0,47.278887570105745,0,8171.415555754878
297,165.08491637557208,624.4578062997939,2693.7219078849198,2873.987532245967,214.88022250828982,0,110.85927246732678,0,789.03903834521486,0,7472.030696127084
298,4783.6791763692281,13110.397015759612,49572.956183198454,118942.43648876318,5297.0171860841119,10434.009549848897,3060.8664489941734,2579.238139301317,4735.1682383588422,142.14016767594484,212657.90859435376
299,82.265593786844576,923.60228938328055,3929.3569725472771,3354.8915778489845,340.17283533168188,149.18520960791847,34.291711932813463,0,25.644356979421737,0,8839.410547418222
300,0,0,102.04200587907086,10.279284804018989,0,0,0,0,0,0,112.32129068308984
301,10939.73480343546,19979.02358403719,82837.779281178126,33366.58332330855,5297.4543103851547,3683.7699791015184,6573.2223532814205,544.13317073647625,3707.4209419546451,5273.1503511262754,172202.27209854484
302,2619.904400408815,4530.7165228421254,24188.364880853795,5514.5977241572355,1998.1999673740922,5150.466270604059,2536.8277324728328,0,3547.8964632526709,239.73640280537194,50326.710364770996
303,1601.8981671093425,10607.023734400618,22827.305485364359,21373.256845703498,6918.8983004680294,7442.3971552079547,3255.042718149658,0,3323.7836509053527,1268.4814667043331,78618.08752401316
304,2330.2703461584142,3591.7631717530444,23126.000044892979,15172.897889606185,1878.5851062528147,1241.8632068911738,1951.7262928860328,619.14094434644551,3485.2011098868115,268.78977489538016,53666.23788756929
305,2710.7824726198069,15304.352986705153,41929.253354280212,56054.846221585001,2756.3592153497261,5285.7936287733437,871.42312458409151,0,3254.0460255081712,298.91063432960772,128465.76766373513
306,6210.129612536346,13348.35894377996,51853.21285721584,69808.173362118119,5872.6456473014459,5854.0775851741628,7493.606125624332,0,6420.169361388419,868.76414074963952,167729.13763588827
307,8682.9628000583598,14007.584077496507,20280.491657673472,23160.27436995017,2259.9212453918135,9537.9579724181513,476.57834874625155,0,1566.0874726112011,293.04806354982566,80264.90600789574
308,4910.9022392413981,18961.476443792752,42958.223950594343,57656.250254805404,698.32534838853974,5406.6103719843923,776.87069164808509,619.14094434644551,988.93786656506109,0,132976.73811136643
309,711.9122966912463,2483.1260666660937,14939.509824145282,40201.761201319525,1480.9018644041776,3098.9924831577482,263.17782228858295,0,4137.9517196399447,0,67317.33327831261
310,3376.0571798073534,5551.6551899519864,19489.309684043656,35138.668864073159,1426.6862364473827,1539.4348384038724,444.57478530614981,0,2672.5920480573968,0,69638.97882609096
311,179.51080984416902,3493.3347147738887,10127.462874250845,12935.47002941018,1527.2486722947324,1804.7667689660263,717.36899090216195,0,1166.7170743259926,0,31951.879934767996
312,5873.0205749513671,15010.404679347475,35627.786873613091,49025.308475228288,2917.9614638286462,5998.7157351405331,3325.87615793952,0,1384.5961173815122,0,119163.67007743043
313,1702.198217204176,6417.8690290890218,16448.699890835309,41896.81691708276,3611.8978063229838,1162.0299368536489,5653.9886563249838,159.210687695811,2837.1726569440307,623.7839561060814,80513.66775445883
314,1123.7918616458223,3851.0342836406135,9166.7565954086658,12431.430823121074,2627.4329941518886,2926.055389018235,1190.3987484840029,0,2092.7864129601744,271.57837894957896,35681.26548738005
315,1855.7825304541432,4159.2822633600981,34839.784318551065,59016.219147352349,6529.9784263989968,5277.5863643136063,2569.5408837744735,0,3848.0674114225817,0,118096.24134562734
316,6624.8521128754037,14368.410065484008,42539.882307717991,57866.300309131599,3675.6611251442109,4435.1273219117875,357.35051503109821,0,6783.5510426283226,0,136651.13479992442
317,976.60977437272754,3500.4852194314835,21508.022986509215,7739.0553147742394,1139.2087333431039,2870.4101635329912,1126.8456384467784,0,2458.8919287710114,310.65481659374137,41630.18457577529
318,965.89528658002951,848.65968537066237,8187.7104237614521,1859.9085735632061,313.532414789938,2766.2330366773776,530.81049030823613,0,780.294609108548,46.677623195150659,16299.722143354602
319,985.71137927954487,2616.0968442981571,18731.475232697903,10094.67203468377,2671.8190465704606,1329.5791499536317,3902.9896921755744,0,2572.9447574018318,165.47675532226827,43070.764892383144
320,244.91531905476924,3267.0625443121239,19528.944538761814,11441.911525613212,1561.6193416404126,2308.4131666979702,1302.5658298751714,0,533.88081062765627,0,40189.31307658314
321,4317.0404297272335,14876.866399347571,33775.764317636735,39531.852872479802,3170.4591239515353,4040.1277981688895,6612.4773004269346,157.69444347390552,4181.9468750677479,205.60403098518861,110869.83359126552
