work_zone,formal_employee_jobs,informal_employee,public_employee,independent_professional,self_employed,employer,family_business_owner,family_worker,total_jobs
225,10697.780101793069,505.53991932120493,0,0,7788.557670365393,0,292.614762193842,0,19284.49245367351
226,2469.545233522487,2197.538310007752,496.76142322799,1064.208747498883,6629.440906053469,484.49940134216894,0,0,13341.99402165275
227,10741.296927689616,2597.8667651208925,548.5584355962856,0,8204.070158755772,0,0,0,22091.792287162563
228,1328.6451482714433,373.561573173592,328.813111265265,0,6825.867012996189,0,414.254003083974,0,9271.140848790463
229,7374.637826636397,2229.152475826787,1056.041107115202,0,12440.849973011744,0,456.599397648462,0,23557.28078023859
230,6988.3172685791815,1027.368754781087,457.909728778988,310.2623559652517,7316.372007144193,0,521.631439061694,0,16621.861554310395
231,1504.1059426611,1124.0756350973352,0,0,8934.811454903942,191.606889405807,0,0,11754.599922068182
232,2257.325484153774,452.285678152038,440.95288786581693,0,7007.473304800098,0,0,440.95288786581693,10598.990242837544
233,3178.959798500485,2112.494605800703,1207.017418531424,0,2850.5117573331017,34.8,0,0,9383.783580165713
234,1832.999627563368,1519.885029129874,761.828337792733,455.733613375675,11755.497409926182,0,0,0,16325.944017787831
235,4879.596818822758,1221.044995503572,619.949287548613,0,10903.890925743706,0,165.077562566863,0,17789.559590185516
236,7104.678343345565,333.21243382492827,834.4349778894971,365.6481219920196,3992.5511845742167,224.162965400527,326.46573065659487,142.059646705719,13323.213404389066
237,7088.932351091985,872.7772972865711,561.4634591081924,1406.560581432676,2713.996456792403,223.8379296268502,721.4953407806893,0,13589.063416119368
238,9130.74389988835,399.262921911493,71.9916151829788,331.140166485198,2884.2285965959395,91.2159800990049,0,0,12908.583180162965
239,11741.359006417306,1629.7145413018463,373.19039975684547,580.0390268289864,4797.84157296935,115.196069354055,0,159.017052508912,19396.357669137305
240,10005.61547074956,440.3279265929432,570.3400942045881,0,4152.317041002249,0,140.086835992981,0,15308.687368542323
241,9446.601880252172,568.92821714657,75.3622196125883,235.3960505846081,1790.3136678415533,49.3635626223947,59.6563905734471,31.5553364848594,12257.177325118197
242,9180.34132482659,128.840473548164,0,374.948533701731,5496.317409052011,211.0860772338089,1692.490524609962,957.784483538222,18041.80882651049
243,15475.443171760477,1319.0446900482175,772.9775028806282,315.623655785334,7468.353889080477,1713.6601637652618,260.7753620748816,0,27325.878435395276
244,5005.797381547689,779.5970133156129,384.568638837174,0,7168.897685843414,617.861637322215,664.955449853223,0,14621.67780671933
245,1966.972655658504,667.4430460341388,229.116780583824,0,1405.1151343459326,0,0,0,4268.647616622399
246,2969.0790044132114,81.2924506154595,26.9288216882621,1221.7096879914377,3315.041223073021,0,86.7063854257505,354.7140652852015,8055.471638492342
247,13165.623013109504,81.2924506154595,367.325183326911,0,6545.813348361217,467.19487290966,0,0,20627.248868322753
248,907.2713477793293,0,0,0,0,0,0,0,907.2713477793293
249,2848.005020373141,160.462396104856,0,0,4804.329079235796,0,0,0,7812.796495713794
250,6171.379348660444,160.452148527604,78.7693484176583,299.5894191150794,8396.441239285428,989.5751540320641,0,0,16096.206658038276
251,2837.7684012427753,395.39644892726307,0,419.657961714836,3142.5723539762284,0,0,0,6795.395165861102
252,2406.6816851396547,763.9672288025781,130.778027374447,142.098363555593,2740.4725479625076,38.5480560315532,88.0369235922488,0,6310.582832458583
253,4973.3828042173045,20.4157223801034,20.4157223801034,0,559.3210101581287,0,84.1846430810264,0,5657.719902216666
254,21755.28954398854,45.619122551446,1959.2957334196255,745.6536827844524,8372.357682182932,190.403452606832,147.391644565089,0,33216.01086209892
255,9735.300641828324,1249.108465519947,2333.881538765028,978.6424129667708,7101.578128970525,184.78676434771,23.9091505424759,14.4929194038976,21621.70002234468
256,3085.694344950826,0,0,0,5229.092465349508,0,125.525809630147,0,8440.31261993048
257,3906.506994882877,386.217693375275,0,0,7576.560072565968,0,0,0,11869.28476082412
258,6159.33361339945,131.257128367652,518.039469159126,0,16978.62933601961,0,1044.507186202892,0,24831.766733148732
259,2562.7315095400727,265.383092887113,0,0,1590.1874878262,180.33912211628,457.232379662722,645.085763170562,5700.959355202949
260,1637.849579172644,594.7202403908343,0,0,5049.449723307459,0,0,0,7282.019542870938
261,9742.707907312664,2547.919405794023,0,0,10636.221801760188,0,0,0,22926.849114866876
262,4530.353541927937,0,1622.1031537381689,0,11810.71813152785,0,0,0,17963.174827193958
263,10578.208488649369,2258.104838132538,0,0,8033.872933979792,0,403.076963169554,0,21273.263223931255
264,15967.928142656649,3680.320922667556,867.433549721311,319.2491181536334,14431.45758276926,0,0,0,35266.38931596841
265,8168.400300593971,416.6822195536289,164.3746196240086,0,9254.706939697298,0,0,0,18004.16407946891
266,531.326042093055,122.681220993347,285.391198971057,85.19894494390581,2427.5116144816693,0,0,0,3452.109021483034
267,8977.40783361402,1870.0751126193131,969.7838528869489,409.218304963932,4347.417764250189,282.838376522902,179.022274427066,0,17035.763519284366
268,4527.472455335549,237.6357193817156,0,100.39633661632412,4076.6197843504847,0,108.6544346949626,28.2398390951013,9079.01856947414
269,10806.296624710052,3357.257286465421,309.684378282348,661.6367913094831,4926.131471586422,327.7382556115281,0,0,20388.744807965253
270,5920.874239516787,466.5762873717254,409.3384092552282,1077.1428001344066,4425.677091025295,0,0,0,12299.608827303444
271,11791.505769428531,0,64.2467600525887,0,873.402828280547,0,7.25,0,12736.405357761669
272,11300.613791008647,294.31072551955316,51.8664547693487,493.20846608779453,3174.9949017229014,0,78.870044008516,0,15393.864383116765
273,11751.701745560562,1267.15070261933,0,54.5390798144177,6343.620632037888,34.7998220657412,301.4700345650567,0,19753.282016662997
274,29204.71260486047,197.66590180366,4322.790884487845,523.2230888827671,7963.063011183571,0,0,0,42211.45549121832
275,10657.727030374035,1437.403820683952,119.944534458846,442.0720525004891,5679.286734853786,0,0,0,18336.434172871108
276,4492.844114570906,1044.692132203087,2612.599441915844,63.8834828824984,7871.305183222685,352.663284563528,0,0,16437.987639358547
277,6630.434341331224,398.661292871352,771.728811486141,0,10596.222641511344,452.292151127844,215.991346734993,1045.95649375576,20111.287078818656
278,8815.47688121725,3801.112675316151,473.416878809791,1055.71742350496,11132.968519790147,0,0,0,25278.6923786383
279,3270.777008893247,869.5146512652461,0,218.847833970176,9698.832524329582,0,125.564077471971,125.564077471971,14309.100173402192
280,18263.39947698353,172.728445148601,216.8218918217803,444.994392964291,2620.7932146362778,637.3462989422123,0,0,22356.08372049669
281,14469.388341597689,805.5213680429661,30.7966924848417,0,3608.7215442543466,0,137.233280474015,225.905041689474,19277.56626854333
282,12506.44954604295,898.331904282795,601.941951591741,1209.396158924958,4143.110741300538,184.535716748051,0,0,19543.76601889103
283,2789.5807109903826,0,0,188.9596541282757,3562.4397707173107,1350.57402176946,322.4304788689439,0,8213.984636474373
284,5383.879511120851,677.377303694519,676.4875145649437,0,4173.594803557384,0,0,0,10911.339132937695
285,4350.977899125786,2041.25555681235,309.258048030988,0,17485.851878254125,0,435.063070358438,1971.747906154947,26594.154358736632
286,19345.97039940018,598.9899002099835,695.4061413554069,0,3039.84219882498,0,71.3671458287525,49.4374711334807,23801.013256752787
287,10647.96915148992,1350.8142843409198,1321.5429530107804,0,4869.573715149231,466.868342530241,129.472580651013,0,18786.24102717211
288,4991.407486909476,1280.840610100122,28.3336912594688,690.900348034926,4093.454150351281,0,314.046717628458,0,11398.983004283731
289,9833.373331281862,552.582205416037,842.077874826098,0,9072.481172365355,259.903464837199,26.2922042739134,0,20586.710253000463
290,4206.072116334919,281.19968345408,587.0465221819779,0,10253.940031357672,0,1050.954779472184,495.942939843138,16875.15607264397
291,3387.3038399946945,1364.5485402129607,206.1668399875443,1061.82626175394,16508.541701430677,0,0,0,22528.387183379815
292,2822.8602482937213,2459.670417696181,616.082763417167,235.939015253078,9332.846817265357,0,0,0,15467.399261925504
293,7646.253549477931,1291.547401183925,3110.6104961969772,27.7732844750971,8543.682196184818,0,134.695143335248,0,20754.562070853997
294,2850.4001009857175,2661.8232585573,1150.597488868195,2030.5491289177735,25896.1248518778,0,0,0,34589.494829206786
295,4404.032711898873,963.3236226796457,2598.877447829355,0,26825.9936290776,0,1641.6901678508789,0,36433.917579336354
296,242.244071378856,590.470795673079,0,0,1546.109237041259,0,0,0,2378.824104093194
297,1070.0697112724013,107.588013297105,28.1754714895985,0,1404.029144262416,107.320096435411,44.8589208613903,0,2762.041357618322
298,14529.603783604278,855.519627946249,2635.0663978589946,791.5394345242951,37796.15414020656,0,1167.882227471756,1478.495152171394,59254.26076378354
299,192.68136056912,176.8545828097547,102.478565138805,0,1458.6589866083254,0,0,0,1930.673495126005
300,0,0,0,0,86.3851947914799,0,0,0,86.3851947914799
301,97483.1558486913,2259.8766145697914,393.728876620399,503.471509702144,16757.61171629662,409.114978561441,2278.652347948266,642.093217228371,120727.70510961831
302,17852.484745939462,1501.9769691891252,320.8313544453977,1619.8840689682356,4044.0131009163615,0,173.081188837417,0,25512.271428296
303,17467.41773923763,1329.2156898793703,1581.6729529574316,677.9054892451527,5747.059726071966,395.2439393358837,565.6760025029637,104.017977732911,27868.20951696331
304,22079.910965371902,138.6525529518224,464.99437538133265,787.5949968915227,5435.686026403966,349.35123638886034,796.8426566335941,0,30053.032810023
305,11812.89930717782,1688.135376511574,2175.5312173804673,1468.7123726406842,8498.881177451927,236.9515337647211,0,0,25881.110984927192
306,7402.091139699365,2888.6480819735307,900.255036816557,605.3139252708831,13523.264342553986,472.5912540254077,816.230652031142,631.61062576543,27240.0050581363
307,4030.2843728268112,1577.7664587198667,274.066325755488,0,6801.267837434987,0,0,0,12683.384994737153
308,5019.653620607739,5444.096429934585,605.625958947857,0,11562.169856070796,0,0,0,22631.545865560976
309,1551.0122885417836,970.7070352200352,506.097768848324,319.388163934673,2312.134913819002,0,108.329398000022,0,5767.669568363839
310,1330.3658284496569,555.723293415215,0,0,7762.569061364746,0,0,0,9648.658183229616
311,1737.4706909735128,1394.47410659286,759.009886934396,226.861777663217,2607.4963360456477,0,39.9188720518745,0,6765.231670261507
312,6231.068444972794,1216.5604128913546,798.1191481484381,0,11224.6472541053,1174.37984077634,1503.890499206716,0,22148.665600100943
313,6412.273647526809,1081.1493367615833,909.5799307441571,566.0220145663668,9526.898733627078,0,94.8395005367602,0,18590.763163762753
314,1461.5353509100537,207.527281837951,200.325670826897,0,3938.3974958854246,0,0,0,5807.785799460327
315,4847.433562269516,3650.249148862649,788.574033699487,0,18690.934150038393,348.036962188924,0,0,28325.22785705897
316,9165.252950424707,2055.305490829617,1078.270146644694,796.5841023184763,13611.683087879688,0,0,0,26707.095778097184
317,12681.948023231836,951.7017650813674,594.3962329676904,879.09282043344,4095.3060402760457,394.5719498950143,381.8962094717722,0,19978.91304135716
318,7061.6793324485525,7.25,0,1216.6584879273669,1515.7831327779668,266.2177621131078,22.63888888888888,0,10090.227604155883
319,13438.911278789386,973.8855365822733,1199.108869079093,629.7069399179427,4649.292978610401,321.59931731063557,366.90162786135,137.942414595083,21717.348962746164
320,14237.347586855109,348.0823465762277,615.7249573957819,646.8452876968059,3297.9120347492535,151.78567658113832,93.9522961100659,0,19391.65018596438
321,3812.3666371227537,1523.555840897995,208.2992870608438,98.5766276408011,8285.461503827855,0,1501.157145701328,0,15429.417042251578
322,15471.437086610787,1293.648063238578,340.41350242456133,1096.305314047941,6876.14741973767,675.4608788751328,239.813133422374,228.69289652171,26221.918294878757
323,12175.957222645406,2225.8465554186932,0,453.663473363388,6782.983368690408,393.1932361382699,230.58628705680297,287.814714584232,22550.0448578972
324,3755.029274098697,957.2917523935911,428.222554611115,693.915700541542,6455.073711265153,442.41367922673,0,0,12731.946672136826
325,6220.624460480063,915.9578619841708,109.842906945338,825.4820545711099,10839.327338368475,0,0,0,18911.23462234916
326,8666.635572046069,670.656526053964,42.181178757732,542.039163703087,7434.596420109523,0,0,0,17356.108860670374
327,1816.9823620689608,754.564721143318,227.9047213897597,0,6069.132669481109,0,0,0,8868.584474083147
328,4156.209836912018,755.1002662875144,63.3287791854054,1817.1321431254007,2861.4005602831353,1173.9804424526556,86.94531101119719,0,10914.097339257329
329,5962.806278117371,912.2387036145809,136.146418058566,249.7446974818817,7030.160423452038,0,0,0,14291.096520724435
330,13510.573737133072,632.9780128564478,767.7897189012676,2648.4565407131636,3978.323061112376,83.00938989489751,0,0,21621.130460611224
331,5913.111294160922,906.9948010096631,95.8068861402339,2361.915000147391,3626.090189724117,123.785852401721,346.183451159242,0,13373.887474743287
332,5155.582830034359,336.063763023949,103.11656657141,692.2821970987391,10777.982031901238,0,472.29145878551,1759.203494120565,19296.522341535765
333,4390.217981920291,1688.0381599352409,235.759734156503,775.3088771263031,9819.672543271992,307.829038595167,236.959994370476,0,17453.78632937597
334,3585.024617603334,0,522.851518987186,791.9286839575245,3858.1362401761417,0,1126.2553357742895,0,9884.196396498473
335,4674.182047287409,0,621.9704086274643,1639.8009370806012,8834.036017285482,105.132703495916,1354.6576916175982,0,17229.77980539447
336,3681.85147102088,303.770132777619,653.9058840933751,1678.275375392901,7411.871476929394,0,59.5443821512235,141.95825882053,13931.176981185925
337,6247.601198670518,951.782092405834,556.7605080318518,1031.904583871254,6780.415343430974,0,0,0,15568.463726410431
338,6140.452848402344,282.8658416044651,34.681865064349,363.0097722824001,3655.8971391533896,268.002469429684,0,0,10744.909935936634
339,15166.313498372723,3014.691614131932,54.3113794022814,0,4042.849544617437,0,344.570954617621,0,22622.736991141996
340,14307.91588908508,2981.224142194446,7514.714006257659,1481.8288204452267,597.9927814479508,42.2462300045799,0,0,26925.921869434944
341,13298.029061187432,531.384216320216,169.1173129771663,566.0346067068934,3996.918404234932,220.1476381751042,719.5107410455441,0,19501.14198064729
342,2728.1147253420213,101.486209330317,270.0310168762864,468.770231258384,1304.196851312083,0,0,0,4872.599034119091
343,6329.325659359734,1107.1451951942852,368.9133926318159,1122.801516615862,4893.55187597955,107.320096435411,0,0,13929.05773621666
344,832.4865866832538,0,0,198.800180809077,492.4188944384367,0,0,0,1523.7056619307675
345,12292.172395447076,3040.354589872831,481.6800854093176,260.0935269334012,7731.903314152125,903.5669147775532,865.533613422428,0,25575.30444001473
346,2364.880006897577,1796.869827689288,489.060635624968,0,5024.132677985619,245.07452435765,0,0,9920.017672555103
347,630.599944406987,0,0,0,0,0,0,0,630.599944406987
348,35398.21290707537,4191.235646806804,2502.114304717047,108.331823636451,8215.792791857835,0,764.116690313189,63.7721791589726,51243.57634356567
349,12525.997864118855,0,0,25.220478147334,1027.0022206701833,0,0,0,13578.220562936374
350,299.901389664336,0,0,0,0,0,0,0,299.901389664336
351,11395.6814692394,2008.592105170976,942.630596266628,0,5193.2594591882125,0,518.732784167712,0,20058.896414032926
352,6367.758726168812,258.5048672709,971.281784267361,515.123973897496,6672.6528315659225,0,285.33283938279,0,15070.65502255328
353,518.732784167712,0,708.152573895452,0,0,0,0,0,1226.885358063164
354,0,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0
356,5132.417716773126,1741.8305787797433,1636.5617027866228,0,5064.820562385277,723.6683450872363,0,0,14299.298905812006
357,6742.559851407126,158.1071428571428,424.770464817424,0,11517.648543142835,0,0,0,18843.086002224532
358,0,310.3571428571428,0,0,383.09415584415575,0,53.8571428571428,0,747.3084415584412
359,10413.917685236593,160.865446873803,1495.3928463724242,0,8075.130495454221,89.85654480796,0,0,20235.163018745
360,442.869593983047,0,0,1314.884910122743,4389.975200921221,251.958734575465,0,0,6399.688439602476
361,3526.7716344462015,0,0,0,4744.960708952315,0,0,0,8271.732343398517
362,2494.50739414568,0,0,0,2575.060187375798,0,0,0,5069.567581521478
363,23838.1194954595,1122.5799936361527,1949.715495001534,932.7249145226504,8679.612036487266,418.033424589245,170.293398350911,232.3116766058456,37343.39043465311
364,21807.07938373992,381.8610579072165,2618.510818476774,316.501424941469,7745.594142508407,121.068520679823,1355.6515605653472,439.551554214568,34785.81846303352
365,33997.39465518235,80.171000357499,489.893994794875,28.8772580554277,2128.728060194531,40.77355258983485,105.7259295991742,52.581204095052,36924.14565486874
366,10052.1694002604,767.725446438007,50.2637107268775,85.217048150564,837.409740559246,52.581204095052,8.10415217179629,0,11853.470702401944
367,25732.552077829157,1267.1908897907822,138.791847302238,501.29687420118506,3684.493216247138,1178.6053748049458,0,0,32502.93028017544
368,8728.475014484127,0,86.247878212442,121.068520679823,3265.609319112794,132.922401656569,0,0,12334.323134145756
369,10788.53338609467,142.479080699186,2037.122171951302,0,5894.455028354508,0,0,0,18862.589667099663
370,7771.430892561184,96.4339287928962,0,423.000851772976,11669.33544115851,0,408.421031670706,0,20368.622145956273
371,22737.666268338056,1362.129915311681,0,186.070038685834,9247.20130423074,484.891337364029,906.783600683885,0,34924.74246461423
372,1814.967523858599,0,0,441.103686986398,4609.04355117633,0,0,0,6865.114762021327
373,14017.6454106099,0,33.429261237127,678.513956094997,9805.69926878557,0,0,0,24535.287896727597
374,19051.822524304374,15.8310729693639,54.7540245534447,0,15734.911753461409,222.934663163296,284.214648357547,0,35364.46868680943
375,27020.638753770112,1230.491091082276,584.1768841682905,0,835.00075058664,0,0,0,29670.30747960732
376,19592.76704870605,1172.713904417405,1070.749796713469,800.603388152293,15254.564731117596,693.9756907264009,108.582155386131,0,38693.95671521934
377,16357.547377067833,0,165.661697149247,135.829560294304,7790.105049916328,0,174.236296727164,0,24623.37998115488
378,29642.724959499224,629.291833949846,589.388965309272,1316.320470970319,30208.689573564498,0,1563.6200774921747,1080.292061004614,65030.32794178995
379,26895.419569869988,1418.2540976168557,0,334.764035050769,15969.75920691734,0,0,0,44618.19690945496
380,3786.5953182239537,108.193394527096,0,0,6025.027311957538,0,0,204.906682694806,10124.722707403393
381,6493.964211850229,843.0186571746409,357.933476002137,0,8146.147362303431,0,984.3701741329941,467.190253430914,17292.624134894348
382,0,0,0,0,0,0,0,0,0
383,3785.9460658063,0,23.9275819050795,0,14086.730413570393,0,469.381626973926,2061.265808880018,20427.251497135716
384,5068.377469737566,842.19534346347,165.661697149247,134.32961392589,15563.107552711455,0,97.18831850522551,0,21870.859995492858
385,1134.0321871164172,0,276.723883879106,0,4232.06116224085,0,0,0,5642.817233236373
386,0,0,0,0,0,0,0,0,0
387,2848.144283397518,820.848318371049,0,0,1370.3587238416576,0,0,0,5039.351325610225
388,25141.080347159877,1986.6329046606688,2235.643701226163,0,12322.137117509214,332.7139141264569,389.7130228205416,0,42407.921007502926
389,1267.155147520645,194.168498470089,0,0,4091.2475330855073,0,0,0,5552.571179076241
390,8392.629927777889,128.166666666667,492.908143673686,579.201984642577,6630.006821630428,0,144.0363636363636,0,16366.949908027613
391,956.02805280598,0,0,0,2346.2647484852214,0,180.4861229111564,0,3482.778924202358
392,186.409514289405,0,0,0,0,0,0,0,186.409514289405
393,0,0,0,0,310.497346627156,0,0,0,310.497346627156
394,8204.180829583176,873.86698661941,880.8598668848941,423.68832904842,12870.098306321694,0,2053.909404914679,2019.14135255141,27325.745075923685
395,0,0,0,0,348.737659258332,0,0,0,348.737659258332
396,8393.195586593627,2631.718414093838,405.126429547119,1245.1218483400671,11669.765051378732,162.000563211095,0,0,24506.927893164477
397,580.704107890129,71.3818580767355,0,0,2607.345003946152,0,0,0,3259.4309699130167
398,20733.494508636973,2345.700086660991,2551.911634490557,0,13838.962101039831,362.474486982311,0,0,39832.54281781067
399,13534.419558759768,2465.767080859771,1560.472086005891,1098.0261779097607,15115.84442758448,0,776.957371272125,0,34551.48670239179
400,13265.525064709052,2368.047899775452,444.516608041827,555.554534634776,9978.679796102404,0,168.400475271178,0,26780.724378534687
401,13938.09867467089,2668.471330877712,3127.828489470793,0,14195.432530930291,0,410.238742771458,428.853070846546,34768.92283956769
402,9460.01097788236,2514.988921570786,0,0,7600.359238759219,718.513484856989,224.769674114635,0,20518.642297183993
403,18813.75137348688,1273.029445139235,958.92766407329,0,9789.882765919378,28.7333333333333,873.5414063589473,194.168498470089,31932.034486781155
404,30338.616769358458,4662.484560910524,6625.525351894428,3291.337357883629,21254.16498097641,1301.7230452165527,1414.765767983598,0,68888.6178342236
405,4438.55087256379,1524.523890893174,495.693255709028,0,2897.601607805013,0,0,0,9356.369626971005
406,1329.5551538308127,226.7447841159477,167.041976707219,0,3338.8309331490773,0,0,0,5062.172847803056
407,25124.99452134765,2473.479456645509,1149.233517963365,0,13114.41202010616,332.206006029027,1907.8136513860911,0,44102.13917347779
408,20460.69388262153,168.256813253855,695.0182587974273,0,7682.256564402816,337.488928478364,204.678082419835,0,29548.392529973826
409,12461.021324866357,0,2652.560526747965,0,7921.961241254283,0,0,0,23035.543092868607
410,20478.30579461313,2813.430577804499,619.426640819571,0,15195.065250442734,50.0304251341609,412.183322204868,0,39568.44201101896
411,3437.1911813540264,553.782261139152,791.6809377168049,286.596376342423,8185.2292323507245,0,0,0,13254.479988903133
412,5046.154131670044,0,0,159.823215848584,4657.944916371378,178.424967811958,117.988255310546,0,10160.335487012508
413,3232.243375546995,0,0,0,3062.1937342904184,0,289.00810485465024,70.8663099781082,6654.311524670172
414,1620.8734799220972,0,138.444444444445,129.583333333333,3332.1982456140377,0,129.583333333333,0,5350.682836647246
415,7109.773436956663,1112.75961270732,1602.4617229256685,157.527956216045,7158.214623589569,113.97183928995,0,0,17254.709191685215
416,856.05495475475,212.128209662897,495.474067001877,0,4217.265782013999,343.148245266443,1100.52101945334,0,7224.592278153305
417,221.259522837613,0,0,0,0,0,0,0,221.259522837613
418,1781.3324757497046,0,198.9554913708663,0,4544.177147492227,0,0,0,6524.465114612798
419,86.2660412242162,0,0,0,0,0,0,0,86.2660412242162
420,426.0846376438244,135.646870615975,710.8699344244674,87.5089915422843,3164.3868387497187,0,0,263.242821531405,4787.740094507674
421,0,0,0,0,0,0,0,0,0
422,5796.395877355447,1655.254624216034,706.201837816131,257.621568941949,5190.924465869776,0,583.47518195154,0,14189.873556150877
423,0,0,0,0,0,0,0,0,0
424,15737.676819733382,93.3791129404192,597.079235994489,105.510518702183,7160.906742900713,260.332538059004,394.49454135188694,0,24349.379509682076
425,10077.77118130578,1476.207551907276,1736.08486948152,739.3305863100034,6841.928255038638,0,0,0,20871.322444043217
426,5199.167604904803,177.340883021739,881.780284254531,270.0491213165,2821.6525061778975,0,25.6000408358019,0,9375.59044051127
427,6059.958897531107,1114.727008091018,711.5235948147127,0,4017.7580361512073,229.705225968462,0,0,12133.672762556507
428,36880.10360571673,463.90106056734305,1288.5740924010115,78.7368879450548,5407.8174252983945,0,0,0,44119.133071928525
429,75148.82957181294,3078.7110442315334,6753.245429635498,4449.005826766647,15570.735303004474,1677.651635293026,1482.7676057316887,1140.6317294456371,109301.57814592143
430,6687.607198111998,121.595852702134,963.395431092264,0,4256.275470710436,214.675101617329,0,0,12243.54905423416
431,4084.8981329614535,0,137.977866093655,0,3463.241077031437,0,152.034213485835,157.847286354411,7995.998575926792
432,1312.802562835836,573.3917887894752,0,0,2628.3896835828637,0,0,0,4514.584035208175
433,14574.918790535754,0,194.123862920647,370.724628691179,4596.23656791465,1059.642986763771,0,0,20795.646836826003
434,13889.97353177202,237.72251643319,514.508177122408,922.814322724245,9342.815709740731,0,0,0,24907.83425779259
435,11790.502807588957,239.606557899698,250.857310322773,18.5985654801575,5109.177386222593,0,158.396982579666,0,17567.139610093844
436,9940.344550504751,1231.2878170008146,921.1026924920809,439.723022459878,12496.416772636165,0,0,452.069720489833,25480.94457558353
437,9637.114045107452,3138.1188042753142,200.7799230591713,127.60812845153,6276.510185697491,0,0,0,19380.13108659096
438,26706.569805836396,6239.7909155487705,897.070150536464,2118.494925370978,13504.461855771642,487.72677364657306,0,0,49954.11442671082
439,18534.416277350763,237.541896226937,1023.778271592384,2051.107475831344,15704.865034899522,1392.816863889157,0,0,38944.525819790106
440,7067.291575962136,2685.269847869814,349.59916274199463,0,11937.034610492634,923.474095158649,148.597630595685,0,23111.266922820916
441,684.512448484799,29.2172746294158,255.5189606065719,0,1006.272721034608,19.7977297199289,0,0,1995.3191344753232
442,33465.50720359469,3896.8448339415586,1134.638594545768,0,2582.2136063905023,0,0,0,41079.204238472514
443,34306.4682032485,2755.722046372628,5480.898471015073,731.653717998016,16496.21274330015,475.695773336506,595.1869765713069,194.522094365829,61036.360026208
444,9609.269024299767,6586.377027719554,1299.46415975779,0,12943.073202752666,0,366.717894343076,278.319472381542,31083.220781254397
445,2355.6619990857744,592.610585080101,1050.1710754053172,710.903053975705,6838.007113164879,0,162.549952895562,500.680895728595,12210.584675335936
446,688.412842674411,458.281938436749,0,0,2508.821770443068,0,0,0,3655.516551554228
447,25184.375014750647,2083.0025865552043,3210.3317054000827,58.0769230769231,14831.627089188689,0,0,0,45367.41331897155
448,2822.0421429192593,122.946487157088,193.14075233245015,244.742518415945,2381.884822667559,0,0,0,5764.756723492302
449,2334.2217305291683,783.0903096021609,0,0,796.4742703098167,0,0,0,3913.786310441146
450,806.2471344189012,212.758141762452,168.411717752235,0,1572.2627395508982,0,0,0,2759.6797334844864
451,6720.8180030200765,539.5369830659672,385.2127513729148,0,3508.001703231881,947.2817955348501,295.03325317423503,0,12395.884489399928
452,33965.942033073195,3193.158497647561,1783.645729205864,0,20349.407271951233,992.56472260715,0,0,60284.71825448501
453,21428.027391155825,0,497.6486820995653,308.445503912563,12503.014035503733,565.463745002515,762.7380762373069,0,36065.33743391151
454,19896.625083474624,1610.7041420285157,725.4214514384911,65.2645999184588,7939.829064701754,748.792406581766,772.225404943244,0,31758.862153086855
455,24991.340404165192,2887.356696307322,436.40153881484264,1950.358216241322,13931.323642832667,0,584.015219550256,158.256823847985,44939.05254175959
456,40721.8489932851,2605.235949202007,4380.667755297297,729.9461971210361,15733.408861762358,361.36173283449,0,0,64532.46948950229
457,10987.015672251073,795.600828956381,808.981462070145,70.0479155919008,22828.867035720243,617.861637322215,0,0,36108.37455191196
458,27472.565049192188,648.978448238665,1585.918706643134,0,16647.262672225825,0,0,0,46354.724876299806
459,5552.024465855537,814.663657714576,824.7457231913611,0,5014.652722377768,0,0,0,12206.086569139245
460,1138.6656897646071,678.974035959415,245.716651932644,0,2020.2228639525692,0,189.666456054391,0,4273.245697663627
461,325.2214484508191,0,0,0,52.6592467456626,0,0,0,377.88069519648167
462,18917.089264727452,456.164682197453,1142.3584091014163,0,15302.405804312191,1603.920589427761,0,0,37421.938749766276
463,29996.656537527848,2725.009606108219,4057.4274022679137,434.943241327769,17746.72613022665,3017.281453649396,586.88116333315,0,58564.92553444095
464,19836.28773513589,2195.817510969869,0,0,14711.79993724919,602.662445004911,410.93482253741706,0,37757.50245089728
465,21479.995604329833,536.990617127172,28.2398390951013,0,9013.863897572395,411.497436806781,0,0,31470.587394931285
466,11843.629712543308,2580.65744328844,596.3797364374876,577.020988562932,5322.86686474551,0,0,0,20920.554745577676
467,10744.60859823479,3383.9028165106274,536.533319145848,0,6480.286897888916,0,0,0,21145.331631780184
468,21868.222614722617,0,2017.533554356952,1296.305934962318,7166.826260032889,0,799.8239502940976,0,33148.71231436887
469,4174.700559368201,384.14892850496,446.4195544863299,0,9194.851455668182,0,311.575893979972,0,14511.696392007643
470,8417.508530229628,998.8124418886741,0,0,22981.066653683236,0,0,813.872079285105,33211.25970508664
471,7633.066792921654,270.025895425409,477.098529638801,0,7480.01507376304,132.83601680282,527.810402684564,984.997746534106,17505.850457770393
472,2565.393434991758,1968.06820801033,323.020514326731,0,4583.378105403137,0,0,0,9439.860262731956
473,7625.436769076971,422.248322147651,1864.36065935426,1938.2708559386251,12022.803370417896,1380.60903064057,859.264726316145,1780.9980021272709,27893.99173601939
474,20024.023206503265,3637.978412762571,3214.990444688773,604.846933369196,6072.590364856211,263.802099579491,2170.2289832801835,0,35988.460445039695
