residence_zone,employed,casual_worker,medical_leave,retired,unemployed,never_worked,homemaker,student,total
204,46035.862357805512,2757.1872908577861,535.33544157569497,11242.099144807236,9989.8777099096969,8639.99999999998,12775.975211887404,23443.662843156679,115420
205,43898.25407838956,1787.6956802685331,0,10505.637191438849,10253.047350626375,6990.2114042927005,6830.7803531665804,17243.373941817437,97509.00000000004
206,19067.452706037711,818.57151835390448,201.392626530569,3017.3938163437938,3675.2981364757534,3513.2422786881434,1423.0251076042607,7725.6238099658622,39442
207,28721.821020440831,6347.8788418651411,0,8601.8105742310181,8719.74765887166,2922.605356492068,1952.376921288984,16178.759626810321,73445.00000000001
208,24474.89481305172,320.63530928156598,0,8455.0960453805856,3790.6711917815173,226.730348157073,1026.450606116571,6857.5216862309589,45151.99999999999
209,22236.092278383152,2123.6783529205286,0,6685.866157970002,1586.0554591337291,1355.8968465396579,1770.5428745571628,5583.8680304957943,41342.00000000003
210,13773.473318725653,1054.00634522676,0,7426.7774321929219,1359.719164679288,2830.5322522400165,5310.6941129660727,2355.797373969277,34110.99999999999
211,28485.64589068072,560.09371242066197,0,11358.086578734457,5234.1296938980868,2983.1390873106629,3578.4081721140851,8166.4968648413515,60366.00000000002
212,20905.694475338038,1949.4842098886941,280.00007414237803,8356.2058985081803,3211.4526070949087,3059.3591691366005,1983.1721657190637,3651.6314001721585,43397.00000000003
213,25560.511186266409,853.56847846438791,571.88378119134495,7664.9785579841109,2485.4670525784591,2250.2429235167019,1928.7269563669929,7087.6210636316082,48403.000000000015
214,13758.666426129705,1062.9778954919279,0,4919.7099828650189,2599.3130207663044,185.5568881615294,1550.207154956538,2090.5686316289816,26167.000000000007
215,21083.424611138747,285.81552902947197,598.296575809768,8541.7023143435381,1727.7360946494321,2972.4277960431668,142.90776451473599,4803.6893144711494,40156.00000000001
216,14967.12338333142,1209.014935177901,0,7377.6353379303755,5147.2857173000684,2546.3975964894644,2194.8204117786881,6365.7226179920672,39807.999999999985
217,11104.529194098302,0,0,6142.4651868553701,7159.6690837439319,1068.3593529649741,1733.2318679811187,4831.7453143563071,32040
218,29411.340749044848,0,1311.5178369389159,12195.208916105446,10731.657705753354,2480.111584887648,2615.6353231184621,7164.5278841513264,65910
219,20755.276285721917,1730.52194962159,348.87136513690598,6155.1354284861491,5240.2454143015875,1804.238668495,4492.1512495415927,8512.5596386952711,49039.000000000015
220,15646.703457676169,1157.0697565846299,487.58531793356298,4065.1329273364954,1879.0972193510561,839.95308648338005,3517.4951867479326,7773.9630478867603,35366.999999999985
221,21936.431116817112,2030.0453127465412,0,6192.3967198866449,6833.7426301936184,3215.7946146456998,5366.5096318428632,10075.0799738675,55649.99999999998
222,23454.276944837602,1333.4937641447841,0,4556.2515635178752,3028.4461344947422,2625.727236517414,4254.4499556847541,8545.3544008028184,47797.999999999985
223,12403.841652142883,1042.90390078318,129.69797627299999,3419.8061704334509,2885.6095019141048,2208.8037598268993,1279.3624762536513,5363.9745623728359,28734.000000000007
224,-,-,-,-,-,-,-,-,0
225,21063.738233739434,0,621.689280524124,5597.3105325510096,5374.9156341559928,2334.5772703965749,4293.5101655001508,7736.2588831327257,47022.00000000001
226,35719.835922161379,784.64357856715003,496.76142322799001,11803.597900804756,9834.8379738463773,6496.4341199214223,7287.477204696781,11983.411876774187,84407.00000000004
227,26805.207509993677,1354.717249485363,0,4809.820298254077,10423.866677944794,5982.1651744603687,3414.8731321493528,11280.349957712338,64070.99999999997
228,23439.665968113015,3252.8944210498821,0,4332.6670642768158,3705.2657741538674,3562.8503057697362,1343.8784148328307,8323.7780518038289,47960.99999999998
229,58177.652007913479,6773.0399585574705,1735.4339815440139,8425.0273211666026,14200.184940749401,11656.374591588297,10655.784947767666,22556.502250713074,134180
230,19521.956651915658,4589.5634995320534,624.08031223967203,7810.5338979564558,9084.1220635704267,4797.0000000000009,3931.2569733820528,14463.486601403696,64822.000000000015
231,20526.430499877766,3425.2496975484109,0,3105.2494575928267,3574.5924685355185,5071.4046785767587,4629.307158477317,8813.7660393913993,49146
232,20660.941126368627,922.00103665159691,0,3465.7184154336501,7255.5755998920904,5818.31375993862,2587.2802698900782,6119.1697918253658,46829.00000000002
233,23309.410330170893,3181.3312897360775,246.405466098007,5059.3172321350876,7978.2001843447242,5204.2837179662529,2327.2282937302366,10138.823485818735,57445.000000000015
234,24624.881639381216,6606.8643159230878,910.34052643012501,6601.0341836242387,13680.575949753425,5666.5199622421169,7119.0366301825134,10622.746792463262,75831.99999999999
235,27886.721804806511,2301.110301690986,514.682292766052,4247.1735993604316,13278.438106764024,6204.8708274460269,6135.6434247235329,15425.359642442456,75994.00000000001
236,5964.2378248452787,344.45546092819109,364.5137773407792,2120.9875152681025,604.82665061990519,507.82607370777072,508.25431493487895,1656.8983823550914,12071.999999999998
237,5971.3158750407438,235.63401119269463,138.54752932024749,2225.9546231676459,599.10794729767088,270.42240716930002,405.61185140481342,1237.4057554068886,11084.000000000004
238,8160.8641323300762,463.09910419470003,0,3439.0629237953403,2800.529413064166,1436.5347441495699,675.76080091330414,3047.1488815528401,20022.999999999996
239,7459.957687192169,665.22549337941723,0,2041.0598969342354,384.01456260894224,485.15754905700703,1513.8308438223346,2214.7539670058941,14763.999999999998
240,9220.6187548441867,590.16899825312794,0,3983.0040533391107,833.40877436320829,1005.031835949251,2001.2371810459758,2822.5304022051405,20456
241,6359.6272525486002,179.389287146915,52.116368396650799,1622.4458592535973,212.57561401059101,450.67731626555502,622.11389209189349,1365.0544102861918,10863.999999999996
242,16031.338140057162,597.10718238733295,206.85993608363799,4047.1564973746495,2736.068743329241,1862.8896861054561,530.15618948210897,3885.4236251804173,29897.000000000007
243,24945.728004797955,0,405.97566952506702,6768.7994124933475,2113.8379602738605,2347.5231387870322,2041.403520307455,7170.7322938152902,45794
244,37501.728159319442,1225.813074504425,916.04160077999097,8358.1322082116585,4352.1247793518933,1300.0410973557121,2678.9792887717836,10847.139791705094,67180.00000000001
245,10357.376692135858,281.64072748269973,0,4485.6431673088391,3771.72739715541,2831.030174067399,837.80823358689304,2515.7736082628962,25081
246,16573.072100270889,396.52695604512553,0,4116.9779565551999,1595.4553125483651,594.86796179831902,1412.2572022694862,5506.8425105125989,30195.999999999985
247,36109.609202311869,0,0,14515.031969219795,16586.161201032945,11941.55197678583,8742.9012164029918,11785.744434246591,99681.00000000003
248,-,-,-,-,-,-,-,-,0
249,16922.624389903944,476.82240885990899,176.74757913114399,10061.535546514033,953.12809158890809,2205.5255207774449,2189.259142459216,6134.3573207653999,39120
250,10749.357368420982,603.80566345802595,0,2824.8003986582303,131.837992351705,1440.3698181722671,1279.371667764244,2858.4570911745418,19887.999999999996
251,10597.693800813109,191.12236042135601,0,4013.0328238261454,3275.4520469179392,1827.3799568756958,1395.48694660193,3730.8320645438234,25031
252,11525.424093179294,281.72817880909702,0,3147.1058216224433,1978.1112582114288,1105.3709476645233,1085.1074471887732,2563.1522533244247,21685.999999999985
253,2398.528461143389,65.1673636875597,45.619122551445997,1220.0572030263436,594.26162470787153,291.06987050490267,313.27002276147618,678.02633161701624,5606.000000000004
254,18049.944664678187,896.3124213815629,0,7398.5982448469513,1647.9667006211939,1753.795198032946,1786.2230702350707,3625.1597002041117,35158.00000000002
255,24944.679194855711,2503.2458183067602,580.01198788112595,13919.706032469992,2403.0146785135221,2384.3491927729501,9400.583901901924,11416.409193298061,67552.00000000006
256,13015.766042201923,838.93682178981203,0,4341.2561050594577,3857.5143664859052,1102.2889855987021,557.85343071091188,4169.3842481532783,27882.99999999999
257,22717.154202398622,1287.517866067783,1253.7760869746551,7165.8169071586799,4283.5298997556902,527.0278224257579,1225.703757573415,5932.4734576453975,44393
258,31181.246963070713,7544.0124573041549,0,11632.335695137579,4310.8277116631261,4413.4437420726799,2990.7742084113029,7119.3592223404739,69192.00000000004
259,15261.783748638823,1248.099034445406,0,4969.9296455981357,3360.8633876118392,2623.164971754451,2532.2882920951993,4704.8709198561301,34700.999999999985
260,25603.895439697342,1341.49000615876,0,3356.5704691550368,2456.7640609492287,769.15646539461898,1664.807592782832,8083.3159658621953,43276.00000000002
261,22656.373606696579,4356.5416811915047,0,6770.2035499789481,2746.9976327637441,3751.34173101648,3077.0960805279824,10120.445717824783,53479.00000000002
262,31755.827939455623,3169.0896419209048,0,10774.52938359964,8783.0638633388171,6568.30444521134,5518.18766906161,12606.997057412098,79176.00000000003
263,23653.691617804056,3937.9042175137051,0,6637.4461593465794,8898.9779558137143,6368.5823659162843,4727.6562582046608,8485.7414254010218,62710.00000000002
264,34882.832293958782,1352.177336574422,0,7535.1027470450281,2394.2626085280358,4761.0566213360689,3745.6459561945949,9634.9224363630728,64306.00000000001
265,18771.499316929654,2689.2053269441963,0,5266.2759195884282,2972.4325394804846,2367.7862858103404,4489.9385559446901,6280.8620553022147,42838.00000000001
266,9232.9005001803671,255.039532186163,100.210915689346,2421.9699159691659,2144.452963273055,963.11485026387686,1333.4041782388481,3562.90714419918,20014.000000000004
267,12567.853822729181,780.35350391285203,190.30401004357299,3327.6371354064509,6968.1028506905968,2021.4657087089888,2191.7856296882364,4344.4973388201342,32392.000000000015
268,6836.2954901713074,134.13222173306892,57.0989736530016,2063.9322127058063,486.82113396780403,650.83337991665871,616.6496878706256,2057.2368999817159,12902.999999999987
269,16027.152156009353,552.61379942885276,0,4887.9711750900533,595.82042602745162,1348.8272794989782,359.11068314725401,5580.5044807980648,29352.000000000007
270,5310.4743543391169,124.4477474870036,0,1587.6376524302789,275.46224450836394,561.77039617957769,351.91042567019701,1274.2971793854626,9486.000000000002
271,-,-,-,-,-,-,-,-,0
272,10302.241214651462,45.632164319970101,45.632164319970101,4217.0879637111357,1501.5448335875758,1525.9426502706553,618.38428606798618,2826.5347230712268,21082.999999999975
273,34445.643843181206,196.06168676178899,242.29283637425499,7921.0082787108404,1780.7425387436399,1461.035041231554,1360.8374233952281,14457.378351601468,61864.99999999997
274,17489.380769291831,1032.8100947975652,0,5345.1888919351441,1968.7153392367882,2534.5007323531563,612.69337664696923,2826.7107957385442,31810
275,21063.11367451058,551.35492199200303,0,4224.618604185237,2961.9977787747421,436.80438086031199,1189.658668969885,8024.4519707072423,38452
276,43145.879131127142,1593.9169236500741,500.39946100672398,11739.980252995972,4900.543680264881,6145.5758025570922,5089.0176820792831,15065.687066318857,88181.00000000003
277,28333.745985861497,1034.0547308825201,603.01643780858501,9586.6419235259,6473.243366591455,3876.3022749740057,3374.0204529220091,4347.9748274340564,57629.00000000003
278,54277.424880460851,4127.9915880418421,198.857232512114,11292.54014728223,17258.14074789076,8966.2911729784246,4434.103384620068,22391.650846213746,122947.00000000004
279,36161.110615129845,1568.2063891463399,0,10427.033998472676,5636.7675327330326,5566.1541055754433,2329.1168603503511,13144.610498592338,74833.00000000003
280,10761.702279340279,146.80642443276801,0,6493.4769752900338,1926.2551425778493,1300.5441186352348,2255.6615208684498,2678.5535388553817,25563
281,17622.183665286968,926.61041009536007,0,11665.333999949129,1196.575024790458,1682.290731328017,1478.0197389660771,5073.9864295839798,39644.999999999985
282,16115.616819540088,849.30331804938294,0,8803.3225600805654,2428.9329610443428,1680.4139586454626,2884.33188217724,3473.0785004629115,36234.99999999999
283,9514.6095930392385,368.38594329347569,101.45802954827001,3563.7665523130049,556.75438295260119,1500.0151674868914,285.79652372141948,1471.2138076451067,17362.000000000007
284,23707.73073227088,600.70515136035999,555.67415534975498,6824.5405972457438,6471.2789231026863,3167.4924383862499,3647.0087402692038,7478.5692620151458,52453.00000000002
285,46999.041521452833,6082.8130694316642,1857.0946976265782,10956.088135962857,12552.366443233144,9991.1532907166329,6285.0381901776882,20474.404651398585,115197.99999999996
286,5363.8688534114526,426.91308873566226,47.983741408636703,2074.4444489879088,955.20959430646053,433.53091591845697,667.79229777420869,1541.2570594572128,11511
287,12328.547022406026,0,113.538697702774,5886.6784997559444,734.20218394293727,1057.4864322211388,2194.6527404780813,5169.8944234930932,27484.999999999996
288,7862.1278883248287,457.74085581181077,275.04059499196899,2364.7376168371356,1568.4500194573463,1166.0274319501509,793.39703249138825,3773.4785601353724,18261.000000000004
289,21729.073202095798,1669.398865067976,0,4538.8798026127051,4709.6119669270893,1758.1757346202701,1398.1937966622229,9042.6666320139157,44845.99999999997
290,26796.735594451358,0,813.19011062098696,6733.8718903193503,2335.5753755246556,2304.7752790986469,3736.8812306540931,10158.970519330906,52880
291,31471.84925667489,5679.6341705437326,2445.9233855362099,7592.2782881602989,4605.533714055402,3938.5711995878805,2729.937529123642,12542.272456317944,71006
292,30840.377328033024,2771.5504023230633,0,5572.7689980918822,2606.6282548155223,5701.9457867976098,3774.5588398011932,13811.170390137686,65078.999999999985
293,27819.780710656127,1920.3895911971972,454.85488064927802,6568.5233886555543,17780.329197953361,974.97640756371004,3740.765906100914,17643.379917223861,76903
294,29769.536489791175,18950.074226194272,0,8187.674827943596,12763.150877719749,8273.9094127245971,5257.7395630434567,18568.914602583161,101771
295,49259.469010437322,12886.246091300069,860.60358277730995,10076.7693191788,11308.188593557845,9564.00000000002,7527.9897443487371,27857.733658399971,129341.00000000007
296,8141.4076340804122,950.80465368715886,0,1753.7225917795004,1361.3343406772094,1757.7591020392401,2899.5389359926507,4476.432741743829,21341.000000000004
297,1821.7012601425145,955.91888401531605,0,481.76677497769617,659.37440662873632,592.51621680328196,506.65417448407283,1303.0682829483792,6320.999999999996
298,44602.93616000536,25683.663490645806,0,16636.861519245263,13246.344277164813,6342.0566021355207,7631.1988685724273,37049.939082230812,151192.99999999997
299,4552.3192671221041,949.22768914346705,0,1135.8457263504515,969.18732355871657,709.53573669121602,971.92520442625687,2438.9590527077939,11727.000000000007
300,-,-,-,-,-,-,-,-,0
301,21955.452425462274,321.41987916642699,0,9060.1582547919916,1917.805171814814,1661.2656080625231,1396.9798971773989,5372.9187635245908,41686.00000000002
302,5833.7164835164886,340.86483516483526,0,2124.0571428571425,590.26098901098908,528.99999999999898,1083.0717032967034,2049.028846153848,12550.000000000004
303,9366.9614096153691,386.15327269026272,133.98433837954599,4001.6323027905505,841.77748639564606,697.44160563717708,755.336383156696,2823.7132013347532,19007.000000000004
304,7022.1384947628903,135.68365580443941,87.818027502395807,2551.5052634783751,506.85979100619818,822.32338974486163,1067.3348111186035,2033.3365665822425,14227.000000000007
305,36926.25655424768,1968.497888713295,0,6263.1119179225834,5438.8975316643246,6207.4558103579675,4625.5553253314838,11975.224971762651,73405
306,57423.720842195849,3494.296906190581,295.01271053060401,9223.9554965698935,12411.191509606631,8933.1726970622403,5302.2577488214565,16565.392089022713,113649
307,30718.1573177557,1438.6311187714018,0,10415.76092096484,9031.6621840072494,6734.6698039256316,8636.9557785065936,11792.162876068545,78767.99999999996
308,46862.57406276877,3270.5734814636371,395.43725086512802,11693.394334204546,8725.5767859837197,10075.739433794339,11406.317485870673,21715.387165049255,114145.00000000007
309,14930.497029673865,2458.0729487537783,0,2856.3486775900201,7374.616387805273,5613.6553127373209,1585.9222499279199,4712.887393511819,39531.99999999999
310,27698.563118360209,889.15333776945295,0,5197.116107222656,3193.4128262684048,4483.0000000000009,6144.7095399490227,13258.045070430257,60864
311,9978.6802976757936,1401.7943452334889,0,1977.8997754620984,4519.6664803113717,2113.1038052507579,1634.6852246148421,4355.1700714516583,25981.00000000001
312,34869.632741783083,1564.083110905495,0,6020.2035456145759,7594.5394907743348,6183.6561412518249,5963.2282854884961,16452.656684182228,78648.00000000003
313,20673.34807855777,2302.6184107564168,450.42083357549399,3139.1930759873335,1479.157664860553,6786.4598266784296,1937.3078549350671,3158.4942546489342,39927
314,9356.3589725606635,242.32315638862701,237.90426113130621,1843.6879547026406,2460.1208578625783,1347.5793904908321,1352.7624520947893,4191.2629547685556,21031.999999999993
315,40729.085703764373,4791.1340398871171,428.51773676389098,8373.9600616571624,11018.84021894822,20505.420335875377,6368.7265376867936,4144.3153654170346,96359.99999999996
316,52937.466598020226,5693.9776602855736,0,12050.36760353239,9451.1181988616172,9112.9946683383059,6900.2975731970928,24028.777697764719,120174.99999999993
317,6849.7265844287385,132.47741086893299,109.1209516836071,1845.3724807999943,572.85557324369324,800.27663427027846,264.82385858841252,2294.3465061163342,12868.999999999987
318,1399.5847501819064,6.0645161290322598,0,294.39100877192988,94.547087813620067,204.56451612903226,149.54812097447933,496.3,2645
319,11399.111894925021,130.1431651071992,137.94241459508299,2662.5380771313166,1760.4983114750803,1218.0918224258171,309.48651348731499,3448.1878008531808,21066.000000000015
320,4084.3968331831161,135.18412226163349,38.996520004227598,885.18689474683083,372.84769956119084,612.15252379917797,538.27496244342046,1528.9604440004055,8196.000000000004
321,36257.962147561149,3721.0300478933618,0,6072.9793267836112,5689.7389280772786,5283.1148423771192,5657.8711979558448,11675.303509351652,74358.00000000001
322,23986.950015874139,700.05946854489889,109.842906945338,1313.0649693935552,2498.3402514522663,2732.2515551974871,223.85179013386301,8398.6390424584461,39963
323,33329.840765651235,137.61844661466199,0,4952.2784954925164,2254.4398221057972,3827.3559970628812,2434.8971167266809,11602.569356346161,58538.99999999993
324,37207.893050510982,1743.5214030241318,0,6107.0929066081726,3109.1870719378389,5024.7262185135305,3895.450776332736,12642.128573072627,69730.00000000003
325,37978.833819571955,726.09861047314098,0,7319.5349778136469,5494.6879757786164,5000.856705082866,3860.8854412341989,11673.10247004556,72053.99999999997
326,18288.501676602198,1945.269447083735,616.00353947793201,3859.917604119988,2296.2799704372487,3236.204102024351,2810.5230308168475,6156.3006294377101,39209.000000000015
327,26089.996946854873,2001.3770434364531,481.35435761935997,6236.9723282018376,11480.371605649249,4348.6934405059883,2175.0950540605463,8222.1392236716965,61036
328,13953.452687570485,465.00845914140393,0,3204.2118471800313,597.1117160688375,1573.7283979691781,902.68039094760161,5265.8065011224526,25961.99999999999
329,11627.565692858438,788.94870994486701,96.130733250098402,2301.4381309064183,2256.9649982920332,1830.4869957876922,366.6339994596986,3562.8307395007419,22830.99999999999
330,15578.588538393942,664.18895122790343,130.34627762922199,4523.2798358141627,2217.8157631774825,1851.444622025705,1541.5147052647367,5549.8213064668516,32057.000000000004
331,23428.067000701278,200.76102735283899,1000.75601339704,8266.7509548420312,5498.013302786705,6631.1010466224034,226.99702193611,720.55363236158996,45973
332,22782.790061650143,1982.8986945627012,298.17697848289902,4302.1511705385774,2942.7357037403954,4326.7005202501286,3583.7502433646041,7582.7966274105947,47802.00000000003
333,20511.852214363182,1687.1105228812592,0,5863.7304975016514,2741.0586697530034,2649.2904893601831,2827.3819714388792,8667.5756347018523,44948.000000000015
334,12743.801062777151,55.327722737296199,0,2475.0261454438196,4298.3247095313582,1058.256068871023,1540.74645544334,5741.5178351960058,27912.999999999993
335,24105.681015432743,1398.3017065019681,0,3540.3494616265848,804.63000403600302,4693.9558774535017,1460.6890450814092,6397.3928898678005,42401.00000000001
336,17660.922963055542,1611.688926513807,143.810675640977,6663.9085442894257,1993.1711753307309,2344.4644227550575,1953.7125325323029,9137.3207598821646,41509.00000000001
337,24541.823418192067,398.88996354633002,0,7475.8387756983875,1973.5785792565721,4368.0292163657505,1431.5401378769839,10802.29990906388,50991.99999999997
338,13047.332019538673,0,0,2502.13882230943,1101.8701129285862,1669.1136730043561,1028.191348042237,2682.3540241767164,22030.999999999996
339,17343.006769291154,1951.525144606529,0,2773.2218308546685,4173.2092203089396,3118.6381301417109,761.00763744703363,4606.3912673499572,34726.99999999999
340,-,-,-,-,-,-,-,-,0
341,3900.08586936753,140.92040215529801,0,1743.4700562722669,291.63130468545342,65.753082144442203,196.15581173464662,1067.9834736403623,7406
342,5433.5340979736438,124.49483461786829,0,1594.5126030259933,452.0933573939148,0,647.67956422711029,1150.6855427614685,9402.999999999998
343,11148.570901378303,0,2665.7288594006232,8954.2191854905941,5041.2178198160491,3578.7408741357899,3275.2963651706541,1527.2259946080001,36191.000000000015
344,2521.2159606102559,0,0,694.53403713108833,412.45131196842033,138.93488376566299,257.66737133503869,1271.1964351895342,5296.000000000001
345,23279.768103682498,869.79874533740804,0,6511.9342470065249,2995.901029832874,4730.0478488675926,2971.0625068061549,8768.4875184669254,50126.999999999985
346,17907.115180618388,2860.3964851006572,0,4738.7147251803017,2354.4597234913203,2052.0272658784602,3599.9199084947477,8167.36671123613,41680.00000000001
347,-,-,-,-,-,-,-,-,0
348,40980.708202601585,0,0,7703.7994354009043,9707.7679945258224,8269.8798736787103,5925.2363128884972,13403.60818090445,85990.99999999999
349,4041.5689684632484,139.78900266490439,37.306181137294701,558.0523241174277,1434.4106688637848,1153.8811183442979,755.76918385318027,1570.2225525558601,9690.999999999998
350,-,-,-,-,-,-,-,-,0
351,28095.114370582844,384.28513895817503,0,8295.1787463210167,11613.261332398513,5196.1873549478305,5478.2372560913909,13733.735800700257,72796.00000000003
352,40646.969466273324,517.00973454179996,707.33321106568906,7536.8590892761404,6308.4880348144088,3934.4346898095118,796.31178035486107,14775.593993864277,75223.00000000001
353,-,-,-,-,-,-,-,-,0
354,-,-,-,-,-,-,-,-,0
355,-,-,-,-,-,-,-,-,0
356,26359.11693685221,793.37227343212498,424.770464817424,5290.8904943048083,6496.9491220675627,2616.1042884299673,3563.5405899098696,9640.255830186019,55184.999999999985
357,44894.139117509039,299.55392816593502,887.01841429703609,10936.244013422935,13990.577035199361,9673.8430268601478,6994.8521271403179,19562.772337405229,107239
358,2557.2940115440106,158.1071428571428,0,637.71428571428578,992.41053391053333,483.99999999999898,355.97402597402595,1360.5,6545.999999999997
359,18842.115273011506,150.65893184971901,160.86544687380299,3649.6830791935172,2882.307659907452,2938.9644489541961,1350.7158971567137,8492.6892630531056,38468.000000000015
360,11590.08252361073,0,0,2268.686986623442,867.142710593365,1040.8799750178021,152.00185217214801,3729.2059519825179,19648.000000000007
361,11785.147378308666,0,251.60074288566,1514.0592901761031,1580.1266546223289,1078.1715907600251,1588.0891897420454,4417.8051535051745,22215
362,6719.7715854833614,0,0,2136.87067993237,1741.6376455064717,680.62675789263596,1175.2242623283228,3342.8690688568367,15796.999999999998
363,9701.3528375885126,0,54.754024553444701,1884.579126329787,985.74460978622358,583.71154223204201,874.90871690414519,3876.9491426058512,17962.000000000007
364,23632.615054236201,745.03392176507634,0,4783.5009278160196,1920.1586853212443,1121.7091501487589,1453.809813430162,5546.172447282519,39202.999999999985
365,4348.7229489690289,172.72639209162048,0,943.40374340291044,498.36509606765719,727.16130233063268,555.69118910658142,1459.9293280315692,8706
366,4496.0861411138003,0,120.39512479195849,1100.5718838579153,442.59241222027214,584.35791822038755,698.79518105998409,1812.2013387356824,9255
367,16806.655858458613,608.43288608314799,0,5333.8126043720422,4628.9741883894058,2783.6313872902283,2846.8485421390646,9229.6445332675066,42238.00000000001
368,15643.658174976596,0,0,5169.7320127705598,2187.316798148096,2059.2044027940769,1354.5369366403329,8568.5516746703506,34983.00000000001
369,18103.016247119449,455.00617180749299,0,5229.4358431964047,2790.4628527700502,2586.8083820945026,4162.0323918424028,9480.2381111696741,42806.99999999998
370,31111.38221770016,0,486.46212954569398,6658.5821789282363,2167.3027085058129,3574.6454249968833,2014.1095676109369,8861.5157727122805,54874
371,45358.768765662207,0,1428.5633432079501,11800.412335118333,8749.8063034962579,4587.7040590531569,3795.3406641396241,21941.404529322455,97661.99999999997
372,31437.316642030171,0,0,8021.2111199585679,3800.8770523647481,5660.2010405875026,5220.7766349616668,13754.617510097318,67894.99999999997
373,28021.70249950821,683.72451754886197,0,5607.8062688591635,4067.7479052912158,2918.6516654579741,3600.9185579707932,9473.4485853638089,54374.00000000003
374,21233.866819962655,1946.7707673340421,284.21464835754699,6996.3631939185216,8120.3593351687632,3894.2634216048459,7461.8308757190844,11683.330937934523,61620.99999999998
375,-,-,-,-,-,-,-,-,0
376,36503.904753246046,1752.2603595902399,0,6204.3242910912368,2484.701810661476,6452.5494493120086,6904.3938663887711,12188.865469710228,72491.00000000001
377,20933.108802339226,1333.1947448739302,0,5268.5346811254094,3366.1670177434753,2500.4747531256899,5299.5741152084747,8965.9458855838111,47667.000000000015
378,76649.553132957488,2170.8277705070022,1591.9248259918072,25206.609088789814,18059.098319184501,13261.154620739415,23975.58545063368,36877.246791196216,197791.9999999999
379,34313.293536159785,7212.773423653628,1333.0424441039681,15235.143206632756,13809.204534609009,7591.3934701409198,11794.371478004254,14171.777906695694,105461
380,28270.202744675265,628.91206928242605,0,5457.9826260535674,6084.4977434849743,1837.0874205361711,5582.4978076703119,9085.8195882972741,56946.999999999985
381,47407.264964691931,0,905.99054311381406,13326.011362500145,10041.435473350661,7305.5846067040738,8669.1094403702209,16600.603609269194,104256.00000000004
382,-,-,-,-,-,-,-,-,0
383,47055.781250942018,0,386.69393319096002,8374.6915146285191,9991.9873995829566,6513.1298748723566,8581.2839562724184,17751.432070510764,98654.99999999999
384,43332.158435257203,0,512.67280008853299,7984.951216706826,5318.5644796544411,5003.3503499787857,4719.1895441941851,14826.113174120015,81697
385,15781.486001227628,0,796.77731322897307,2815.3441705061041,1438.024622299527,1893.7658460506839,2517.3873828897599,4348.2146637973256,29591
386,-,-,-,-,-,-,-,-,0
387,2417.9524404964777,0,0,618.82061605316972,0,270.61656441717781,274.40197469325142,619.20840433992259,4200.999999999999
388,36562.390623099389,1911.597116789701,0,7744.377121055627,1357.7781119086469,5385.0659590345695,8332.3378881761273,15895.453179935925,77188.99999999999
389,4334.067264616785,156.12781581279899,0,1019.2289659579094,542.41433496986724,452.81670198433994,491.36010349326966,386.9848131650341,7383.000000000005
390,18709.104701876011,0,0,6330.5639430951142,3925.4796873782821,2459.1058893935528,3430.3625451972957,8287.3832330597888,43142.00000000005
391,4106.2878787878799,0,0,1897.1500000000005,1587.9727272727273,626.00000000000102,790.92272727272689,1931.6666666666679,10940.000000000004
392,-,-,-,-,-,-,-,-,0
393,-,-,-,-,-,-,-,-,0
394,34653.277967155751,7891.2632885354806,0,6909.9510178601122,12551.718351662721,7307.1383487146813,1621.3915294200169,13002.25949665125,83937.00000000001
395,-,-,-,-,-,-,-,-,0
396,43848.969854490279,4645.6730099099295,690.283952634701,8435.8985968345878,10895.695096803089,12026.850407631311,6423.3300148082699,12418.299066887879,99385.00000000004
397,8926.4637926942632,1930.4093651732167,0,2212.1596609623452,2330.7669296009735,1117.3022805108001,867.80371307099767,4126.0942579873972,21510.999999999993
398,36716.780280380204,6262.517600271065,0,9082.7335896603126,7081.4534602805888,6700.1791417222394,5155.4674629169458,12968.868464768659,83968.00000000001
399,40092.840380462432,8188.8411119016055,514.151954367038,6982.1121662036867,12279.835388519461,8249.6526562003673,8034.0489407906516,18055.517401554727,102396.99999999996
400,27101.560103322296,4238.1564058123158,0,6011.4621072894452,6660.0551271320337,5239.7099504166727,4165.0986917776372,13182.957614249548,66598.99999999994
401,43185.108241991453,8174.0898732171472,552.51009127469104,11039.452273808611,14251.138069712335,9662.421918553955,15238.946204617443,23559.333326824348,125663
402,32209.528185558298,4835.6289920146482,0,7806.4300084702509,9054.7254183299738,6692.9133886431291,7036.3454408408434,15483.428566142909,83119.00000000006
403,52230.665919690699,3579.3459038730407,0,12168.048894789339,11127.671820526883,6560.7692397734554,9202.2728175721822,22066.225403774453,116935.00000000006
404,70676.369336193864,7186.2523579742874,322.63650815124799,20191.447169066301,8659.1852362605896,11563.043722972605,8871.8084055274448,26555.25726385376,154026.00000000012
405,10678.861106111672,795.5793397805769,0,3883.5217069361274,1590.0005865551484,1848.3704423835468,2270.6187142294293,5081.0481040035074,26148.00000000001
406,6507.4857037885604,1532.7910511927269,122.946487157088,1525.3948743378655,1293.0953054956428,2093.5454337444594,1922.3553546786359,2597.3857896050381,17595.000000000015
407,32777.34750428277,1486.143808008429,0,10527.970338330513,6942.4997778287861,7305.1642548478694,4851.6991446941865,17779.175172007406,81669.99999999997
