origin_zone,metro,train,bus,chartered_transport,school_transport,car_driver,car_passenger,conventional_taxi,ride_hailing,motorcycle_driver,motorcycle_or_mototaxi_passenger,bicycle,walking,other,total
129,5425.087201030986,0,11156.255357937309,0,113.60314983798636,9325.457030854932,1817.3319332182568,0,2241.1147749123083,1403.9043029234635,0,85.88731751914565,3506.5388732835627,0,35075.179941517934
130,1979.566188472251,0,2658.6006093118176,0,368.19133862838345,2902.63370232754,431.98763215485405,0,164.3731070459798,344.12034277168186,0,684.5649262258829,3482.0200070504457,0,13016.057853988828
131,7911.548716825957,0,3571.2290558803174,13.002686366999686,136.1451539591658,3490.5978431490207,785.8399796307804,0,2268.659062089441,244.86268508263424,14.075072871494536,43.9932851439019,733.934718909256,0,19213.88825990897
132,2271.1609785899905,0,2594.709599806695,0,0,1529.6817776099233,948.0460599203159,0,0,1280.4734364434344,0,530.8437089260109,328.12109865039685,1003.263369692066,10486.300029638833
133,7907.5134323031325,386.95937943307337,14767.78914633101,0,1878.545739057913,23471.780381945195,5987.549959063889,433.6450346315928,4946.010255613397,2387.1028327162567,14.075072871494536,1810.578261091713,10783.088310808238,0,74774.63780586683
134,4722.830672131646,873.3740310120124,13759.841260958145,0,5578.517167423201,20706.71441859541,4136.846677421152,0,2962.6800679310363,720.2889954746042,240.58119438359532,0,9443.497609871383,0,63145.17209520219
135,7003.949941574154,0,16914.793177229367,0,5816.437941898733,20671.153363563822,10209.637090521426,0,3718.954361785985,1155.7631133397406,0,1514.9342234662208,2972.341365129161,0,69977.96457850862
136,5950.184214517265,575.2925092845372,15440.33422395782,0,3567.346882089205,16732.215994745042,5607.883919291518,0,930.0455260286453,4421.6201534153315,204.8887882756828,56.3114049841942,13979.960341990683,1780.4280759681526,69246.51203454814
137,2049.944907607499,0,14244.680977341102,0,5042.1881036137665,15350.961562802768,8240.248146165168,209.83663529576057,802.4800855329505,1202.1171182737812,0,1810.578261091713,21458.280848947332,0,70411.31664667191
138,2133.686269137406,1137.8260097356065,9684.967724528891,0,1553.5692202722958,6732.890390596394,2166.375547144612,0,573.8744559353722,771.9171845622973,0,1344.0041945051155,8112.239461109565,0,34211.35045752755
139,3159.206905733077,556.1518705179391,9809.559413345802,0,2419.3069422532353,14244.682371337796,7469.701823272253,0,695.0092553768169,203.1888382286414,240.58119438359532,1578.8778670119475,10318.198094797224,0,50694.46457625832
140,3680.8650282671288,741.2878182540674,15557.507741578363,0,5523.321018678788,4438.7326375421,2640.080489621988,209.83663529576057,1275.7322500564087,0,539.1042399539432,0,23450.4320724173,0,58056.89993166584
141,5561.045563910785,0,32183.01100380152,0,3346.51248541459,21732.737788624137,8622.059759937618,0,531.0313231204252,3380.8630499060605,0,9434.255184420264,67344.0563235769,0,152135.57248271236
142,5542.333552603954,1242.0388959090649,20731.593734274575,418.6656817681184,12250.804665611706,2206.6434911210345,2371.3752503949972,0,280.64674166095614,683.809799432943,0,1601.4116126195038,23376.399330825625,0,70705.7227562225
143,,,,,,,,,,,,,,,
144,12605.032437279246,0,34348.37497053825,525.619819398354,2715.4002364151884,46121.7062780283,15979.2735317281,770.8586516060248,7993.387848729277,6639.29274673908,2582.541715320656,2972.511830839522,47394.98590396456,39.48811923068502,180688.47408981732
145,544.7508379986558,0,3539.931099807767,0,1415.9615884889824,2370.889800374608,677.3802699613803,131.46130569310574,352.8113241771584,926.7394160882569,0,0,3404.5495166935743,0,13364.475159283484
146,,,,,,,,,,,,,,,
147,2278.137975011889,0,12663.37072434612,0,3124.8863433581714,13587.60010435109,672.8086743075353,0,631.9973879446417,596.9224508924228,0,1758.8109648920156,9957.245028861327,0,45271.77965396523
148,2630.744791685692,0,6891.997412404829,0,4707.26008884016,7889.48718796249,2966.8630224306357,0,422.8340305475037,1187.323678090968,0,1070.087689194232,8053.044351136826,0,35819.64225229333
149,0,0,0,0,0,0,280.00685782011203,0,0,0,0,0,0,0,280.00685782011203
150,3939.167517681827,0,26087.722513433007,0,6657.646786824612,6272.394553990037,649.3742225390712,0,0,602.8654592677403,0,0,17133.108198178532,0,61342.27925191478
151,5621.579303928849,665.5286674136647,28385.013821962613,0,7071.315397229759,20316.522248991903,7053.626129060222,0,2696.7626641745087,572.7889329172043,2397.160167060768,0,27655.50071548065,234.92815502309944,102670.72620324323
152,10121.38665965731,276.1363218656197,12515.79004182946,0,1785.3732834511593,18668.061736696127,7478.1157083361,138.7213734074528,1083.112742410008,306.5180124222649,0,404.76279147574706,8223.904178230223,0,61001.88284978155
153,2014.7486781324928,0,5572.442645029348,211.0704356765728,2264.148130365293,10845.604834163652,5176.135524473264,0,1462.73808495334,0,0,0,3074.689487226209,0,30621.577820020186
154,9250.398943811108,0,27358.434049788902,0,3264.4245628446383,23705.348038215707,7014.952039816088,0,1116.9506820577126,3041.475469894123,1291.270857660328,0,25133.64245288686,0,101176.8970969755
155,3532.677360937286,0,9445.811908688023,0,2562.413966907003,2294.870907719715,1213.9304992455145,0,193.49810432098607,2227.3315071229435,273.7695835353946,0,14234.277804302852,0,35978.58164277974
156,4943.166986562722,0,11276.53104328468,0,6561.037542773996,22880.00553707939,10504.990344442283,551.8868825540937,2420.117145060507,889.8178538477325,0,556.716080699259,26403.031309735263,0,86987.3007260398
157,565.8885419861799,0,5557.388823026007,226.0323172204631,4603.095652790423,2371.9011620144393,521.2699154596493,0,59.67995248020818,518.8929874949499,0,2863.6946973806357,3511.1249599776133,234.92815502309944,21033.89716485366
158,2828.581303412202,609.2106351457272,8326.792284516083,0,5561.250283119184,12380.771714809734,7514.4729248395715,0,4648.410252273086,252.20178404925284,0,0,15725.270582498775,0,57846.96176466363
159,3451.272270953332,0,19334.09187404648,0,9552.372229402854,22557.547577668207,6254.471575820735,387.8755315758001,3848.460733784189,1971.5979531733085,0,3770.293818856625,33091.93460055638,0,104219.91816583795
160,2488.854934501488,1273.3863945731327,9455.95586314944,188.4512886307488,4768.008593207217,9934.437586721991,5679.807431187389,329.5151278232086,3213.451742156468,1545.1989220888531,0,470.9881594750838,27611.38991673615,0,66959.4459602512
161,3675.1390030995776,2524.1069283851643,11459.615210794273,32.44741558057846,6494.643488470708,15591.568948724956,6772.459151043113,0,2007.2946579849815,2477.728938293847,912.9262186985308,8286.387731012801,30317.963422823424,1003.263369692066,91555.544484604
162,1781.800371233202,749.5733185315919,7252.780894056457,0,1835.4662717643375,13719.843909272267,1679.6934671185393,0,2141.1452863255295,824.3019091428312,0,1028.181427428049,13058.654798787522,0,44071.44165366031
163,3377.1082008748563,1230.0587587157136,11202.032714956084,550.0634428551059,7014.273715104652,21485.32393094108,4276.397461292332,524.8839356939031,1450.5442633227465,1671.4187493767913,0,191.90057789935145,22331.569535010767,1780.4280759681526,77086.00336201159
164,2465.6425637600364,434.5851619425503,5926.2487635569,519.2561137310748,0,4021.5262421595994,1939.2383918078956,0,272.1262378763628,3197.3250108843786,0,633.5900370963494,2494.612697271515,0,21904.15122008666
165,2696.989297491266,630.0518965973013,10215.183551736853,605.022542476063,162.81744518960008,2613.1680205980992,814.0985354883929,0,873.7076947423784,161.96327077378237,18.8382028206575,0,1203.7945216055666,0,19995.63497951998
166,15613.859866259194,4026.0945182228784,16684.063584958105,334.4326467713651,4961.055919452655,33428.91962457363,4594.3887851153295,473.9360634373934,3110.9485028274344,1987.5389633520745,0,0,22514.259278615133,0,107729.49775358516
167,20503.04158614206,9933.70233204699,20941.046071332035,0,943.1393987141141,25740.585867421865,9949.189043503757,219.5694589197665,3043.1811684247896,705.1834856885802,0,0,10827.418379807235,0,102806.05679200128
168,10174.094040393582,4217.234957419331,20087.27292590992,8.736246929029607,5386.140353479736,15152.362052429076,3850.73793455961,0,3535.1322128493375,467.42415546625944,764.9335424811459,443.1446551051132,9696.737310364588,0,73783.95038738675
169,21646.484785716675,2894.7903905394155,20379.65880468824,126.09777855936458,3985.9727910399984,22676.78946520736,7111.153834256265,0,879.276580261354,1276.642088647998,9.680375268131504,770.9286673017987,20217.272542797775,0,101974.7481042845
170,7987.434096275613,1143.0829523665209,32283.496677188286,0,6710.190696207232,27749.182743498288,8077.87383426625,0,702.7627957340059,1951.7704997981896,0,0,29566.89632340416,0,116172.69061873852
171,7102.471317844287,800.3840588525518,13558.699870215149,0,1633.032074777186,14204.849405522178,6393.3061236811955,0,2680.68242214139,992.1544280179157,111.1462542288474,0,20393.63815870169,0,67870.36411398239
172,5575.879733786575,0,16302.957179495446,0,82.81873173387108,6476.822586357009,2610.677214207132,113.43197669125412,700.5628663472551,1831.2591416259456,219.9725817730761,169.28986009803953,9879.69127276677,0,43963.36314488241
173,5077.410849141542,167.59291286835003,5914.5344854101795,0,1664.1652259800935,5096.371715328687,3351.2832555353666,0,556.9388908259274,415.84692558057475,219.9725817730761,0,6234.539939113062,0,28698.65678155685
174,8172.7766008806275,1436.566024716834,14978.738551355998,0,3217.05242316739,5419.543223827172,312.2281509526349,0,467.0140751136443,698.0331703956808,0,0,19611.727379685726,0,54313.679600095704
175,3064.6842721244084,1118.7975751129102,8651.061415955455,388.5366240759097,1271.1133934000486,3355.352159088786,1572.7088055994982,0,10.956361955144018,0,0,0,4788.4904347955335,0,24221.701042107685
176,5821.141694055445,1811.3097942119211,12179.314991480192,0,4278.2320837396155,7738.476291962104,1895.835799497338,0,439.41371197076643,968.6598805671741,0,0,17549.452677689696,0,52681.83692517428
177,1802.9601754409891,211.3257158364235,4000.954463158365,0,1810.636356495574,2053.644793022764,1694.138767229633,0,366.12510187289973,1085.4980339043054,0,0,6114.425961396679,0,19139.709368357617
178,336.6171027332588,898.6569326215854,170.7972918067582,0,0,63.412903850014985,36.35798076643046,0,0,0,0,0,7237.368242181375,0,8743.210453959422
179,,,,,,,,,,,,,,,
180,12880.660148817144,4171.791498083035,19756.501017468858,0,2899.8096775805593,11861.115651444368,5216.678292195223,0,1574.8588139256112,0,0,0,43619.243976650825,0,101980.65907616558
181,6044.702006513956,1498.2753071668064,16722.719104839107,0,9831.211960179426,12875.084310360817,4638.39248614413,245.2608583061763,1412.714528986751,2511.400657552772,0,0,15285.387299241069,0,71065.14851929102
182,6810.170204159596,461.1111904097218,9845.81407938711,589.2246368744072,2391.128804603265,13910.943683754407,8480.172344544031,113.43197669125412,1083.500043208805,3445.1122786677797,0,0,21917.59247366573,1485.4438490478726,70533.64556501397
183,4690.293265421069,236.56043145756513,15697.476255064295,0,5560.423859300836,10029.373341058092,3747.975627659799,0,1377.4354118127628,1250.7228592602053,0,0,14454.960290909698,495.1479496826242,57540.369291627
184,5699.801816937573,0,6206.715252335803,206.88524984855445,1682.772480119613,3682.168403127466,1452.1774221052835,0,442.6038280525872,2339.409966110571,0,0,8307.841816743938,0,30020.37623538138
185,2669.8473381749213,303.9340085693631,6373.489587587245,137.30802001805057,1170.0203222361408,5894.120585674129,1815.0687879989496,0,1226.6931191170493,1233.1107427023844,382.7122101939366,0,20101.01167162468,495.1479496826242,41802.46434357946
186,946.2720024757099,0,3209.48853388505,0,621.3825281721448,3185.1371907952425,1018.431182010257,0,439.0464085278372,1171.794923757824,713.3466635464944,0,6100.027798102829,0,17404.927231273392
187,6032.629568423387,3036.7144438237524,7632.7653602262835,0,6078.423707938672,7364.59043516357,3956.248487785992,0,1520.4296071470542,1175.348539479212,0,2016.322310815888,37414.83210578169,0,76228.30456658544
188,4998.050925154634,1403.3610986424856,13789.315403809142,188.4512886307488,6077.709316520933,12602.65286253402,8098.981642398093,0,154.5353361573622,2822.5783603682603,779.7552229308758,969.5970102109983,21256.58534253116,0,73141.57380988874
189,6408.731138265934,3224.018212725954,17072.834623975534,0,8109.041686452765,5051.36625141273,2643.0721849557704,256.1778850080244,1557.1172411688738,1032.863913512644,0,0,28772.645750063493,0,74127.86888754174
190,5869.230197151614,3014.1803016667227,17767.116681189804,0,3794.430111845538,14627.476996311943,3348.330767547444,0,1925.432099698903,3080.579639932877,330.6344533525578,0,12186.873227051352,0,65944.28447574879
191,3770.3621794467513,2205.7912651543525,11896.501769468716,0,1455.021716187444,12811.16894716254,1164.6942032760662,0,0,914.9797491785432,0,350.426602505539,0,0,34568.94643237994
192,8087.7766716968,0,9011.518428357203,0,913.785550227544,10199.461707248756,1112.0180292013813,0,1286.596894047605,582.6522021910512,0,0,19526.750929240625,0,50720.560412211
193,2991.898520372881,0,6080.449931339682,444.4704423605166,5187.14685588724,4170.457282654493,756.6302570803095,0,1093.5781929699383,758.0999168814691,0,0,3294.5930422879887,0,24777.32444183453
194,3654.0758986378178,144.43346574124396,7322.350751039032,0,2302.04108222391,2952.1870768501726,1814.1308385175523,501.84127700087055,590.1799230976344,957.9740948994177,0,205.01950792157615,11128.704399019893,0,31572.938314949108
195,5102.811782103665,307.0066881312272,9533.747338811087,0,6395.264739662335,8887.976379305637,2398.046008454734,0,1138.3501547082988,1775.6647608163148,0,1251.0252997937246,17629.284651285834,0,54419.17780307287
196,4843.768332969827,0,5774.671420535044,0,1716.0827664172152,9628.563840948937,6324.5432150551615,0,1509.1838330140158,494.000647644168,0,0,26054.16942631317,0,56344.98348289757
197,2394.07089838295,339.02875013032127,11915.47670892632,175.65818668929614,5100.3233584097325,7628.500450110056,5419.0349339203285,0,391.65253652402026,194.99259462621083,106.59421382708238,652.8521665485086,8736.087957666461,0,43054.27275576127
198,4268.0323182673565,2326.3970043634745,30607.18149789171,0,3377.217732644155,15599.206449354006,5724.310124870131,0,2619.057023422357,591.2582281854877,0,1241.5184581228489,21633.84936583383,0,87988.02820295533
199,10873.968356082602,10597.019566807812,15829.705024592418,785.5275148310969,3094.8994849062915,18999.494904576,5945.765727497971,0,395.6764375622511,0,0,11897.641139483048,58306.71494740911,0,136726.41310374843
200,3297.071082220699,5953.452380586615,6578.558710757544,0,6185.284841320425,2183.625950253188,1044.5794714106578,0,803.9216617682587,757.9118733497708,178.79455100602888,2837.929256081726,18394.881739788507,0,48216.01151854347
201,5270.179077098505,5797.913132135927,15214.233062046924,232.74901865278756,5795.229865920699,9899.816328592731,2127.101327135444,0,1323.528790298353,697.7380045547264,0,0,60049.92614537642,0,106408.4147518126
202,12378.826242589052,3954.03338643199,17230.739799501218,0,4818.357548450318,25219.177398867003,12501.9003248726,256.1778850080244,1435.812611287042,3394.083348425829,390.4402584072424,1251.0252997937246,43396.08998871301,1302.164373891989,127528.82846623912
203,8699.3675421059,4306.5131390766965,8866.532919428762,0,4901.148067562458,2718.9523641070095,1942.5928719426552,0,716.2861489478391,1593.9402765262728,0,391.39981064434727,44502.91993352933,1302.164373891989,79941.81744776327
204,8315.765978625686,7604.269552393168,30893.86056362405,0,5241.116553474232,19003.10906040024,6549.275291399638,0,4323.6309563477225,3525.7382420168697,0,0,56006.37390901415,0,141463.14010729568
205,5931.22563571002,9838.631053180226,16750.454160053352,2185.23204273602,10677.542611643998,9986.038587520625,5469.279162760548,809.8732779706849,1635.8218800605505,1146.4504564619122,0,0,67169.28157931978,0,131599.8304474177
206,7100.007028101629,4918.035894052415,11158.226942679934,1199.601674609536,4282.086984701474,10254.179471286669,3499.8668597367673,404.9366389853424,4355.539007058254,3483.1977268067058,178.79455100602888,907.3059464594646,23618.01507041104,0,75359.79379589528
207,9497.282863472647,6436.142722424946,14140.394960114862,987.1107347981182,5795.875161878368,19953.606193293104,6338.870824104017,0,1087.7222844317691,4636.406099221819,198.9220760471644,6458.861547466538,72549.28904832367,368.8297280469639,148449.31424362396
208,10981.795213364736,3616.8139351968775,17219.009404970748,206.88524984855445,2766.178183435552,20991.2532159791,5679.452827761476,0,1187.4400781744102,3180.2257993644316,255.18132675823088,425.5522865259062,14503.883406008414,0,81013.67092738839
209,4229.51997781847,0,13162.164725417795,0,3982.517798000762,24604.111409696583,7659.98254419351,0,906.9718445462157,559.5285453921723,0,425.5522865259062,12219.307625561409,1225.7049127254402,68975.36166987833
210,3814.788730620876,3024.085296454201,19515.382409076676,0,4344.526389779225,15781.492447852655,4322.607000164175,613.5737186731862,2432.629867959078,2941.193758198031,204.8887882756828,0,5498.9137338309265,0,62494.082140884675
211,3733.0546073434384,0,18102.330858732028,0,4674.9082693324835,21445.421089737854,10254.24880064166,0,197.96674587653573,1071.8536412466506,0,0,10571.578795104677,166.77799725543304,70218.1408052708
212,2991.8529281135216,437.31358897532954,15270.470662185198,0,5565.4151353931175,9751.222402070476,2181.0537180911706,0,3317.99571581094,2612.2306745507344,255.18132675823088,0,12740.795925861512,304.5291175976703,55428.06119540785
213,5906.791567674074,210.00442876971059,14901.894871228153,0,8534.095612325988,16879.93654826512,8219.799591775729,0,2013.7784804900523,2429.7596605819267,616.1740851534369,0,15574.100639699143,0,75286.33548596324
214,4375.969735986876,243.69633667518457,8801.772978851475,0,2523.2900456818734,11605.63232415044,4470.908315387977,0,860.8850945795944,947.4604175064025,0,0,4649.109636157534,0,38478.724884977375
215,7774.320788585514,0,11653.579474733637,0,3386.8813256588887,15930.959181934171,4348.367155838213,0,170.55449520248757,1613.647145067117,0,0,14224.05587325034,812.968907088883,59915.334347359254
216,9987.102788945585,0,4784.306347164638,0,1954.59695914424,11291.500127915117,7846.843013247338,0,2315.680342330151,1700.5013412562887,0,669.3402679860327,20300.842241113383,0,60850.713429102754
217,5809.6754648376145,0,3715.168747466929,0,5428.560642571329,4510.937600009623,3412.4065671401445,0,1564.6191719540343,371.8242875599675,0,0,8540.259423878904,0,33353.451905418544
218,12444.849408204818,0,20862.41723830559,0,3795.316809020207,16483.661541166002,5618.572145332411,0,3825.5637396218913,665.601045547995,424.97415237508307,4163.673402797841,40050.74646447451,0,108335.3759468462
219,6287.419934285307,0,6876.052693378228,0,4719.969724667284,19476.30181113414,8321.962749964965,0,370.5011977030926,0,0,0,21560.532825370618,1616.403755572197,69229.1446920758
220,5384.835180497243,430.6987048350163,10435.170232345165,0,501.93653070067774,8592.698922548048,5848.834900667328,0,0,968.4728392853121,540.8307040568925,0,17238.486989053577,0,49941.96500398933
221,3541.189178035529,216.28551616988403,14121.928657629964,0,6103.234654594281,17492.612845428026,8356.286790393031,0,1081.6234822828424,1307.8600576432832,0,2768.912160201479,18228.463534089973,0,73218.39687646831
222,4210.852747179861,902.4966976788268,14235.377564673492,0,6667.14365575674,19836.718390050817,5930.727774149493,0,767.4004876298718,2592.5248145207606,0,2502.405273472214,14278.065729703803,159.68214054877382,72083.39527536464
223,3224.1818985541,819.8749843251916,11373.34215877424,0,4228.49039083438,5405.260593070814,2495.760653407678,154.5353361573622,3655.338250432557,881.6195126663563,389.4572842113635,0,13849.513880198432,0,46477.37494263245
224,0,0,870.737734327831,0,1054.9304700877371,2264.256915874043,747.1771262262714,0,1408.17959235358,0,0,739.1518722364847,360.7569104722719,0,7445.190621578217
225,4577.060384491701,1431.2597691764568,15779.541701959512,284.5361084761897,4196.319151710541,8560.51879776642,5117.098828238164,0,0,2278.4974214622216,0,0,18281.534027563903,0,60506.366190845096
226,12287.919167901906,6523.404939477542,23995.339746791145,0,11598.269112715843,16080.654688638322,10189.81910135975,0,3305.8156951545066,1595.2451287529595,0,0,27979.300996890935,0,113555.76857768287
227,4867.6350221292,8163.863803729793,22637.411228113375,0,2519.1397570234885,11664.080541521123,4516.1883084577175,0,4568.262487419625,542.4587398968257,0,391.39981064434727,38397.48052582716,0,98267.92022476262
228,7807.498395606592,2681.670048516341,9913.460071193836,0,3913.7069733018193,5068.810286185549,671.1474914737479,0,252.6994958274848,207.3042551119416,0,0,31150.91847197764,0,61667.215489195
229,13257.41721846723,10270.039235190385,36764.6360467247,605.022542476063,9631.340653248277,16729.458817382998,15242.694921860932,0,2366.5337636929585,4324.834400857881,346.06478147399184,0,101638.78579034412,748.8748859334116,211925.7030576527
230,5019.086241048944,1699.9609456320534,24024.61934749485,331.78198142155605,2246.306343801627,8097.486977544101,6131.030710889674,0,2171.7050425803745,255.53796624831105,616.1740851534369,0,44621.716920557985,0,95215.40656237293
231,3769.1596356633095,0,13096.582737880935,938.4786469061696,8171.307971192468,7423.7952068455725,2541.6057334144966,0,2637.072295623015,1172.54986414488,187.9674666169945,0,8839.270309514302,0,48777.78986780217
232,3937.4758316753687,326.891043246083,13939.548000285688,0,3699.9709622755745,13691.451365163635,4742.654908678703,0,0,2271.4277502855416,192.48807035837115,0,25673.374812935836,726.9884626495744,69202.27120755447
233,6721.628872404563,441.31727011940507,14072.996770840722,291.0650150283383,11829.087601655312,12649.246629087316,4030.005826379796,0,4541.629141268077,938.1274376669675,0,852.278887212906,26032.68590137018,0,82400.06935303345
234,5734.436083757341,507.1291782553772,10866.008528232758,520.9983030960154,5672.118906134484,8130.103050569779,5870.787479993941,0,3293.0053601745276,2775.2320521868064,0,0,38597.51707198051,0,81967.33601438155
235,4433.026139747037,0,14970.556139745504,0,5253.176077165335,15547.39775977974,1393.7031139813173,0,441.694699096451,1987.3779223355264,682.3808548663956,0,40898.823808508314,0,85608.13651522556
236,3853.4560898558943,1261.846903956099,8541.579392712625,0,1103.6000030518326,6903.744682735276,4120.918676012594,0,789.4896596701093,426.97586438466993,0,105.9050112328553,6279.885411506904,0,33387.40169511886
237,3849.8801775480274,438.772563930787,6400.103620297867,88.6375171641047,1088.812613683412,10229.355561043232,4735.299809268098,58.179740784029846,1875.6424349109589,1924.9038904616193,251.78840153905293,139.5435331785104,8480.7503554224,0,39561.670219232125
238,5658.571516804284,0,6264.934623811504,0,0,8822.375343141857,3587.48463582814,0,515.8646989180413,1386.3330292035462,0,105.9050112328553,5367.272872631625,437.5424189726667,32146.284150544532
239,11001.983353488866,4264.219902963309,10714.811094332468,0,1928.4150505759385,10297.282448664844,3513.480040231012,38.40421817150848,2609.902437519795,2208.915531232295,73.31812049308314,0,13770.973908674412,0,60421.70610634755
240,4555.472224150855,1241.3768320330576,7478.900943404901,0,1349.4896921320724,15524.220360138488,4829.147748244486,0,1649.986869579121,700.0288030008574,64.53321633986022,0,5036.071195751666,0,42429.22788477534
241,5255.454928422902,2503.0944143237884,3323.3633660774017,133.86152184308935,248.80715072203884,10831.728567762302,3389.608418563635,164.1726177407371,472.34815011575046,694.200829139709,296.5592072532429,234.49029372013297,4258.833366473996,0,31806.522832158746
242,4711.272497783652,651.3053717861749,4414.83913227283,0,3101.4452054312346,10474.310987503424,2666.6395967037533,0,509.68520762135074,2529.1826694604847,910.5024422919516,1433.0511763540603,16403.35368200359,0,47805.58796921249
243,7319.992577087377,652.3903508462425,8105.3445957006115,0,10569.71632461968,27517.942874303422,6875.5618116450405,58.31041950516147,1382.1090723762115,1502.587838116206,33.73373524375225,2486.7129208131714,29784.67485310097,0,96289.07737335793
244,8022.388710566425,959.8794687850498,21036.86197695477,0,4406.636576331793,11592.358649371756,2865.258109714914,0,2020.21211236711,3023.598955702055,0,4325.57535392694,34416.11223613183,0,92668.88214985267
245,403.2869194260314,0,3374.6402220460077,0,429.3121565308614,5456.924813642875,3178.599801896734,0,0,502.8955198225046,0,0,11579.423014826692,264.71966551674586,25189.802113708436
246,5293.415309875565,0,10503.08079249182,0,1712.8394971542684,6246.382294013039,1098.6026552832477,0,816.4671555754531,1516.4853440875734,0,0,15867.40669897038,0,43054.679747451344
247,7701.538677783986,0,23228.22348554954,0,11292.246459176207,19284.59981549144,2166.2915769475535,0,3078.354808500615,1598.4491938690403,0,0,37625.214372398266,0,105974.91838971668
248,0,0,1119.7117864322447,0,0,80.2118145299875,295.2151115811237,0,0,0,0,0,0,0,1495.1387125433555
249,2755.6665010901656,555.8537992698044,14360.173450935396,0,2436.709519982823,8864.194961810193,1642.42615155179,372.5147569007912,1036.142291382489,949.7614818817375,0,339.0999057440472,20065.42684536282,0,53377.96966591211
250,5264.915590144427,0,5506.609999339144,137.23256871641408,633.6668524939656,20845.609903389468,4432.462016036781,258.31110402857934,1580.6247030454294,544.2364816615808,0,0,7650.531211775569,0,46854.20043063137
251,2905.5287468411393,0,629.6622644804349,0,4386.951399308389,9536.822444945436,1930.105543934396,0,2164.545245414198,1741.6985650865458,517.2005647088336,0,7811.2005681061955,0,31623.71534282557
252,2778.374091674774,0,4825.187398010838,0,3656.890165083908,12236.90472541821,2863.5648559484785,36.721267267110655,691.08480046795,1194.0572042928434,0,0,6082.342578159323,207.98620172033495,34573.11328804375
253,989.2700981559091,718.1804993326485,1864.4019763345168,0,158.33170879384187,4211.110310285011,610.1824647777399,0,0,105.691704001288,0,624.7439208851331,4177.599666342823,28.81386544696207,13488.32621435587
254,25927.9767305496,405.4152869926162,17048.672076943243,747.4986742800692,3463.200835218485,25295.259332906528,9012.966949733005,0,348.3482235046981,2457.8287526183176,357.5152906947294,1305.4933886761294,14599.837541368022,28.81386544696207,100998.8269489324
255,4122.630162195903,321.41471303819736,13672.991200322253,0,3745.396610136137,26098.15620807596,10100.61689940188,0,0,2466.5203666205143,0,1830.2768751505732,29514.56804754793,0,91872.57108248938
256,4714.593020655662,0,7080.118551887181,0,624.0700821196447,12647.23975573085,5156.562827648995,0,2105.834498269028,1863.49391968164,0,0,14020.332513807933,0,48212.245169800924
257,7632.726483655542,306.41420480817516,10831.093964229303,0,4797.3559379065,10254.657262504215,730.4883586266116,0,1406.139259822462,2827.0645632777623,0,397.4223765924166,12860.476406280632,0,52043.83881770367
258,6567.814109771952,684.6808853957216,15514.0532427756,0,907.057784289054,18001.879391832023,2364.1539715249673,0,1291.8628960959486,1001.040692226444,0,1783.617750195722,33620.49574053876,0,81736.65646464618
259,3288.7041997882043,992.949519198545,7487.449367113553,0,2828.076479773556,6241.78960392865,1718.0345176198373,0,607.0470571434378,458.4355055335552,0,0,12275.008275096114,0,35897.49452519547
260,8274.667946951751,0,17198.604042854244,0,3165.4188967142986,9258.710037572144,2869.6370196797257,0,326.866608085041,2265.5476453230435,0,0,20426.76844774522,0,63786.22064492552
261,8373.159229441428,0,16312.53891357072,585.5146523970163,12753.218673613685,14020.962597034675,4688.204955255802,0,2462.2408534768456,1319.1879284340987,0,0,23461.67569663703,0,83976.70349986125
262,5930.914042909607,0,22333.60734529392,0,4221.542120812799,7233.012760897712,3204.1693325744136,0,1661.8372206986253,0,0,564.6558558947058,28511.24822828043,0,73660.98690736222
263,11262.133437206874,1208.3215918095802,9937.897830271828,0,6610.18914182755,12973.01434822928,3742.9611042362662,0,343.94176633039933,3805.787109380373,403.16681086003297,0,45317.86147709795,0,95605.27461725008
264,8309.237291069956,0,26006.554197207985,259.25864774936906,6561.948604560825,24933.56538847413,11325.718010738725,0,3768.669732430924,3986.923679272662,0,1624.2705654493575,29006.97857792808,549.183291232015,116332.30798611406
265,5319.652803282854,0,18058.42095690294,0,5846.929813227381,13769.736193772433,4320.689590906003,0,1347.3139636656556,4216.006836510369,0,564.6558558947058,28402.340994033344,0,81845.74700819573
266,2126.4686554280197,0,5454.454073345527,0,1636.0013535792143,5902.082179162708,1554.1858905934396,173.7330618097766,1011.8643433054842,680.8959481711329,0,0,8747.285939543242,0,27286.97144493855
267,3976.541720305068,0,8820.482048271462,0,1818.6407243831147,13312.353705914007,5873.92478361591,0,1783.0419661015387,501.965614006875,489.8927845080245,1530.9449983141744,18710.872911047056,0,56818.66125646723
268,1855.3835890934888,47.603209325182775,6536.522672011577,0,1948.3101244385227,8328.385797143064,4550.156669561186,64.43408871576804,449.7668560193705,1379.1350005648198,120.40872482808427,98.31280996878941,3280.6052091682895,42.54094945222595,28701.56570029037
269,5335.110277097432,0,6083.297907287799,0,1743.8937813914438,19214.907851038377,6512.45527087101,48.79866161395291,3979.899221995553,1117.4028979404295,0,447.02294511042874,14408.00769869232,798.09806936897985,59688.894582407745
270,1491.2054720392591,0,3889.7653735780505,18.789584509547616,564.1170236241003,8911.455668425191,2152.5151812857716,0,1146.106917954445,990.1212477682477,525.2754608283234,0,4670.686938920062,0,24360.03886893301
