origin_zone,destination_industry_work,commerce_work,services_work,education,shopping,health,leisure,home,job_search,personal_business,meal,total
144,2153.2302637354423,9283.5820014898927,40568.370710016658,40867.918610862012,8204.4440449918438,1527.3275402964484,3548.9814140589215,68895.339197769499,0,5061.1129502135382,578.16735638300122,180688.4740898173
145,31.963362061745702,371.91475199613029,2455.5947925940513,2198.5619081928394,717.93655250702329,194.80869603467434,31.070921271567368,7143.5399518512631,0,143.5559820505153,75.528240723680653,13364.475159283493
146,-,-,-,-,-,-,-,-,-,-,-,0
147,114.28325182734805,4662.5627681382039,10857.521678196619,9066.8431880531207,645.9454698633109,2080.2843172291468,119.5801915279601,15843.898349884128,0,1880.860439245376,0,45271.77965396522
148,435.92689528108542,1537.9746276667777,8549.9452045066446,7697.0203831653935,274.4079554288773,867.86038828551432,185.3176825113473,14132.802913783664,0,2138.3862016640342,0,35819.642252293335
149,0,0,0,0,0,0,0,280.00685782011203,0,0,0,280.00685782011203
150,3906.6814761826358,2057.1112265114566,18242.043769165393,12272.498973677508,364.88595587605778,2022.337289541475,1791.3931063200566,19419.513063852799,0,649.94526009266804,615.86913069476395,61342.27925191481
151,6324.5221722369215,3976.0219116597013,27837.803470996259,19561.690751884405,1561.9007245250741,1492.050536478675,4852.9287465802427,33245.908583534983,0,3817.8993053469703,0,102670.72620324323
152,1336.7439662590109,4942.6326617410095,8212.7856532427122,11028.987225840772,1911.9174751734133,4860.9009657861334,1459.2676847268544,25267.10221829146,0,1981.5449987201182,0,61001.88284978148
153,762.02184407819811,737.9444944889118,4686.8249179560071,4734.5445348465728,2441.5187847738393,2106.8964335685082,1279.6798917680326,13123.258300265778,0,380.12188008077601,368.76673819355312,30621.577820020175
154,2077.2053633524019,5554.7251541899986,15934.452046999188,15009.201663556927,1093.6804205819317,1284.5031263806143,505.65970961708871,57757.420963462573,0,1286.8643113509372,673.18433748382552,101176.89709697547
155,1121.6699762601845,946.06439265644917,9215.0807553592622,8915.3593620470056,1852.824293822709,2529.4471572559514,1079.5648799870683,8393.5115926543476,0,1341.4510259693654,583.60820676737876,35978.58164277972
156,2680.4804692947228,5617.2878062267364,9561.4371077570995,17441.378414694362,4208.8444818304888,1036.9000634360152,3058.8485209655155,39497.251989298704,224.03492100267525,3051.4215547538124,609.41539677982712,86987.30072603996
157,267.31822661373189,2200.7976733146788,5670.8947959237266,4074.8644394423036,478.9665049356808,946.14421587469019,419.56564214267019,6766.5133948004286,0,208.8322718057575,0,21033.897164853668
158,1044.1428327020772,4320.2078622784238,10083.165348595769,12577.365290315407,251.98921390632302,3946.0092899642045,0,22184.629302431313,0,3418.3345542135639,21.118070256532718,57846.96176466362
159,5261.2927858234489,6868.0293291421713,16013.233074089609,19926.50657420573,2064.5134389559312,8614.7007384132503,1735.4746282837959,42080.277299192967,0,1655.8902977310104,0,104219.91816583792
160,1580.375643539255,5460.0671722443394,16790.946357631816,11318.751175138272,974.08164188595799,3115.2902430501085,645.3485943574758,26125.585984820071,0,948.99914758386899,0,66959.44596025118
161,6624.0836781647367,6649.0995735894394,14379.097625969069,13243.992028813018,1986.8869453117923,501.03041730077615,750.39485072494813,44780.399376201232,0,1577.2219164189098,1063.3380721100914,91555.54448460403
162,105.13344961209278,2737.300753807639,4065.7708133493261,4089.3210885521212,585.08026509104832,375.80057268190149,582.19801275264297,31221.60475100483,0,227.56954367609973,81.662403132603103,44071.44165366031
163,1651.8033216290794,3532.1611434479119,11277.838280395841,13501.380419274272,2690.0347045560275,1685.3156003208292,3010.3171892220103,37626.718000935594,0,1479.6147760901101,630.8199261398712,77086.00336201154
164,411.69437878712944,1063.2833045819873,1494.3078456630035,873.41376423195197,181.333453860867,222.44613194494664,395.5290921961622,16687.339694399805,0,358.83398202120753,215.96957239959804,21904.151220086656
165,251.39016089127853,436.93543536867332,854.74345150104261,874.14833375328635,125.65881371867781,169.30123537714422,0,17210.131008133038,27.200526999583609,46.126013777242008,0,19995.634979519964
166,730.77816038995695,4314.0866085980024,15203.022169640033,10050.702702854405,4656.6403373035455,1574.6843570764922,1052.091760795101,66643.810060649077,0,1996.9674740435355,1506.7141222350722,107729.4977535852
167,772.6384931871122,952.87425710855564,7125.5822233617873,7601.4021050760548,1108.910825200215,1134.7345261298854,97.300131780162729,80993.78311573618,0,1547.1374019592699,1471.6937124620033,102806.05679200124
168,557.96605244993771,1249.4795726678035,10623.719708803514,7935.4689289991293,1418.456966150153,1875.5710752876666,2133.1135866752793,46847.404286378405,0,878.35380346182001,264.41640651304459,73783.95038738675
169,1070.5765295035744,1105.1971765268897,13560.509079134696,13204.7108266502,1313.0358752794316,1418.0300293567348,3506.0186872130062,64036.85577818063,0,1930.2139379247428,829.60018451446558,101974.74810428436
170,950.8666911109899,4730.0197554893693,12342.086400945338,15855.535805092159,1525.8027072581817,541.93207923785781,587.10004761172388,76341.909493313826,0,1996.735799384415,1300.701839294708,116172.69061873858
171,0,3107.8101277966321,8921.0380719176283,17534.84201650917,2480.4321920629454,1327.8657638975044,1840.7046182807626,30486.809183290425,0,2170.8621402273184,0,67870.36411398239
172,178.0041286716334,1139.9942190717395,8279.2277904835792,7520.8809182695068,686.56386067911603,1877.6513105691297,1292.6754982947618,21087.215338073329,0,1901.150080769582,0,43963.36314488237
173,281.25335621352667,1914.4425030606239,6823.0396270725059,5957.0934393820926,272.75469509004239,0,570.33652739264699,12383.126085157182,0,296.59500029739462,200.01554789084358,28698.65678155686
174,1478.7611000424781,6022.3552432084653,10419.436882997688,13965.481796243528,1296.3913315057248,1430.1020489980863,1784.6965710906197,16066.151380903775,0,1850.3032451053291,0,54313.6796000957
175,1994.4887752948621,2615.3645346023741,4801.5862633049956,7467.1280145403935,580.96530657215817,396.30922373262729,0,5760.3313027370787,127.8322174380485,302.82105193220838,174.87435195294722,24221.701042107696
176,1414.2927477773264,3842.3249891569976,10168.510238170658,6600.4833535969901,419.9799020462699,1870.432069941764,1257.8558363958327,25248.309558061232,0,1859.6482300271759,0,52681.83692517425
177,448.88657029742757,1341.9692549784347,5052.7280234963655,4717.7491456551397,477.80807196482465,1296.3399784014523,229.62623393190972,5047.1661284956017,90.959186851559522,436.4767742849188,0,19139.709368357635
178,0,0,0,0,0,0,0,8743.210453959422,0,0,0,8743.210453959422
179,-,-,-,-,-,-,-,-,-,-,-,0
180,5748.9392438474852,6097.9472539587377,19156.669909790915,26763.425919003032,2353.9800010179956,1675.462179312121,2638.9047760918638,34157.035080315931,0,3331.3580857457068,56.936627081853956,101980.65907616564
181,3903.5463212552263,3018.2946689660239,11411.378343953245,12527.021370480221,1276.2446417474566,2906.3901737008728,874.93738460511429,33400.278448206707,0,1747.057166376138,0,71065.148519291
182,1937.2564140121867,3788.9368056557137,13277.304658161458,19886.701838767029,154.67808932110739,5012.4383315154901,0,25254.892472366952,0,609.78080409759195,611.65615111644229,70533.64556501398
183,1434.8781604946157,2617.9065624024033,14785.467259066869,13405.549439777142,830.20972100305778,1699.1577563068131,1813.2869985338452,15016.668754269995,472.18642383788909,5465.0582159343112,0,57540.36929162694
184,462.35250861676911,1004.3034104537201,6566.8973436694032,6491.5512921908721,653.33417116552721,2521.9048175645316,1616.8535463921114,9037.6608121968748,0,1665.5183331315802,0,30020.376235381387
185,671.35917633402642,2723.1265727682839,5939.5053616105979,10479.070995769625,139.70596659986089,964.87077394817106,523.85236089467514,18378.814301268649,137.30802001805057,1844.8508143675367,0,41802.46434357947
186,139.44602244700826,1134.8607176836153,3899.4519729462259,3868.2025470123067,89.129026149642513,427.3082453621264,258.19223634211619,7588.3364633303481,0,0,0,17404.92723127339
187,2537.7073960861635,3332.1173781210364,14873.488207733943,23451.918876911714,4377.0608252513994,2266.1448028652849,2061.3603720898377,21616.281728633425,0,1313.54527746554,398.67970142715046,76228.30456658549
188,1993.1340067911306,2554.9742961911652,8141.8004169200194,16272.673601923258,1774.7705018897509,1759.2587826733877,692.26933195744016,38233.6180303894,0,1621.9984347634831,97.076406389690902,73141.57380988874
189,661.81346122837476,4782.1047909613899,13195.273293895405,19895.725294829197,1677.8541943210487,2510.4966112733609,0,29445.71917563396,936.33369352477257,553.31521096124629,469.23316091297295,74127.86888754173
190,910.99619418069574,2375.0625794981702,10056.86814367069,6911.0344624234631,2293.6428581751816,1799.065131259998,3354.191823325903,35235.819800584875,0,1995.4124210362115,1012.1910615935736,65944.28447574876
191,0,0,0,2585.2297318705087,0,597.21865296386432,0,31024.032422634147,0,164.68818602726887,197.7774388841606,34568.94643237995
192,1488.2548202599091,2400.9189572723226,9179.6691608327401,11798.202101700646,2781.3612916421785,1951.4980338753112,560.89747175078264,16726.506698574365,0,2889.2997399769051,943.95213632580897,50720.56041221098
193,424.59396319391169,972.28049069955046,6324.3238644283083,6761.6052511415983,0,854.16795029462469,308.29496266392323,8819.0175094336682,0,313.04044997893607,0,24777.32444183452
194,1168.2790228951567,3023.9297856516037,3400.9503775639268,7381.5122389970757,1035.6937938194599,743.371666648379,463.53329390386659,12747.494579686132,0,1608.1735557835148,0,31572.93831494912
195,0,5108.6625526002335,13523.043456604186,13799.969259143325,406.68862545086824,195.94568422029917,190.83526981733763,19844.074216085457,0,1349.9587391511452,0,54419.17780307286
196,0,1401.2049448327173,10874.689439278663,20209.301637886376,2196.2212261562186,850.13765967713164,0,19221.994477276359,0,1144.5126894330842,446.92140835697279,56344.983482897514
197,1428.3779387026959,1140.016711369633,8061.5965561579178,8895.1111761733773,585.91739893483089,634.6748344781887,275.51040288320377,21935.40957066659,0,97.658166394852614,0,43054.27275576129
198,83.18992463734341,3760.0709278937579,9677.8632640522646,11685.474183349652,1455.668609101421,1647.7030936182025,1352.0889998832317,55735.548529964311,848.58900926229569,1504.9521944185324,236.87946677434039,87988.02820295533
199,3782.5882194397773,9630.2689612946688,28481.757566914697,38581.871128034232,2185.5834595377491,972.13927723335655,143.98797184470413,49580.061289511636,0,3368.1552299377786,0,136726.4131037486
200,768.86783529204354,4569.2750093602099,8632.0090492945346,16499.332007682104,1109.6174807147745,553.21798295758992,1131.7455984582152,12926.847664060069,0,2025.098890723872,0,48216.01151854341
201,1014.3186139713139,3061.5684302149698,19254.718184759724,27947.032197854489,807.7640831421503,1868.7879792363667,0,50568.518416356921,0,1885.7068462765803,0,106408.41475181252
202,4451.1742304160462,4242.2105914804752,25263.5587137773,39348.571492711701,4155.8653963427423,2450.7407763325036,2488.3642021999908,44560.530203681519,0,567.81285929674914,0,127528.82846623902
203,827.27464953969366,4463.1124465878829,15313.226181731841,24720.43884968472,2647.7772716919253,3692.6811031529705,217.98520535798349,26873.845605305603,250.24412589956174,724.49999282702993,210.73201598402943,79941.81744776327
204,4671.7906371314339,13735.86115227457,19612.358326845759,28148.213720058277,4864.8599658105441,8082.2775637751365,2646.3861883083182,51569.321571486282,0,7716.2505530483559,415.8204285570788,141463.14010729577
205,4421.6910738570168,13789.135978927943,24186.826211582586,37510.788309414012,619.16757194828483,473.47062666833108,327.30992647615699,48209.356293854195,0,2062.084454689204,0,131599.83044741774
206,1274.8554383693454,2520.3975338477644,13922.467318984842,17969.295140755519,562.73235428091709,1539.0587804291256,0,35360.059539573347,190.23273297471079,1899.5837042391884,121.11125244048783,75359.79379589525
207,2116.7920046491581,9255.8302597184538,26231.803118322747,30700.585392933917,3639.8303702636945,1475.9829930460646,656.91042673872198,67516.329651043299,0,6855.2500269079346,0,148449.314243624
208,2935.1410775446784,7462.5163238704245,10142.842924899,7671.1113164176404,1920.5060751177348,1966.950596509042,5137.522176610385,43011.87760209923,0,483.95714636199131,281.24568795829691,81013.67092738842
209,4834.6119150473787,3895.2482558013462,17130.939859835773,9586.3160066057681,1262.1379493944776,2515.1724042138621,1219.7807315887296,28185.711454992728,0,204.9079809362274,140.5351114619672,68975.36166987827
210,804.65851642306211,5464.9511393252687,5316.3687823832779,3796.4956133875585,991.40711901647251,1914.2796973805937,1545.7403599090767,41346.253904003897,0,1313.9270090554974,0,62494.082140884704
211,2857.1695464612653,5244.2496754815484,17268.6369314359,11073.795387471779,1437.7397733104083,1874.1944694957056,3054.69584899149,25030.910627034238,0,2376.7485455884344,0,70218.14080527076
212,2369.6664260164348,2882.1723434988235,11454.113271068974,11316.396627737407,1950.5506903315613,1166.9304104999569,330.74844920758142,21899.939533125467,0,2057.5434439216874,0,55428.061195407885
213,1556.8531303660034,4578.6265095444251,17772.867428323054,10561.047087339219,2875.1291000910351,2371.7685737133479,1356.2006335499259,33997.76335113938,0,0,216.07967189694676,75286.33548596334
214,933.0034208173206,3767.7195140718395,5145.4352360031571,1732.2595556201541,545.6421416696611,396.30085422262607,469.73474721194265,22278.332464071882,0,3210.2969512887721,0,38478.72488497735
215,975.64531158270779,5038.0528875149666,8786.2632777680792,11212.457651658613,1305.0070413231865,810.39879662114186,994.22548056955929,27144.116161287991,0,2994.3252894730904,654.84244955991028,59915.33434735925
216,2216.3299083226875,220.7232244778364,11629.459789121742,14869.977024801648,1171.949568871386,2211.3839836069938,1606.9032039983654,25907.571091957954,0,687.0193428834823,329.39629106068685,60850.71342910279
217,548.15665301964259,1197.3371194342144,5270.3874692825539,7431.1829623095373,485.67471214780164,300.14638965666927,371.82428755996756,17626.493801365854,0,122.24851064230417,0,33353.451905418544
218,1175.8962475619844,8339.3968738878866,17853.008828262391,19856.316394159843,4835.2428570661914,5892.6502782759935,2309.1158268493814,45008.112644230147,0,2871.0671095482194,194.56888700432933,108335.37594684635
219,4394.8826987540842,3871.4349403590077,13352.015124234975,16621.829538442904,1996.8190042749973,1944.605010127342,1878.6702483532601,23645.421721336337,0,1219.2568531666316,304.20955302628391,69229.14469207583
220,1389.3504787993554,5059.943013510906,6688.9416689404643,12597.712186793422,1832.9618249542559,1577.6605561746262,2264.9388067298869,16080.514363616476,0,2191.3346976496086,258.60740682026903,49941.96500398927
221,880.64935333114431,4348.6261396704431,8692.5925714261939,17182.41216963941,0,1107.020717135181,223.83173314310631,39664.835397560746,0,283.53115247115227,834.89764209091868,73218.3968764683
222,3748.2776014187989,5555.6762840417123,11568.930987146836,13839.445093747381,219.94661051505639,4236.5449553507715,2639.8355534049442,27676.46583178841,0,2598.272357950736,0,72083.39527536464
223,4693.8570273592513,2494.9135141094757,8519.4883365455171,7202.3069760672206,770.30253379669693,184.63862132735656,1767.8182532125788,19231.53463248118,0,1612.5150477331981,0,46477.37494263247
224,0,0,0,0,0,0,0,7445.1906215782183,0,0,0,7445.190621578217
225,2509.3426038284515,3623.2664852790076,11189.291415033607,13863.618215179122,1339.4013825048753,809.58194563976645,734.2000387208177,24713.1892395305,255.95594759706904,1062.336314273412,406.18260325847967,60506.3661908451
226,2707.4763719785974,8017.4248110107701,18733.605094220598,23689.925519382323,2278.1015129747566,3986.0603946380184,6164.209289067654,43642.733610566087,0,4336.231973844122,0,113555.76857768292
227,5123.2413521987592,4705.9058113917963,13690.202768787511,21357.145171759686,4585.8199045529045,1175.7672723891947,1101.8092484566489,40710.112493649736,0,5817.9162015764105,0,98267.92022476265
228,4016.0153455093418,2184.574614269945,13445.964525356045,16297.642201014731,1471.2149112213456,663.87515155839799,1495.1760872078398,16953.994048037934,0,4450.237392160232,688.52121285913358,61667.21548919495
229,7643.7839229789315,10528.777688308082,44965.100945865161,53622.457713677271,2954.8348025095402,4490.318851186812,3052.3079421494654,76932.56588534794,0,7395.0429443175781,340.51236131217001,211925.70305765292
230,1002.156656839283,5614.4427489632726,13968.83095579851,25697.90976294909,4182.6694172194966,4159.6408778653167,0,36916.237627010567,0,3673.5185157274282,0,95215.40656237295
231,4128.4845047535809,7153.3456497692023,7636.5518879635183,10890.31826969686,1513.1939593755494,738.87502933373025,445.77480472012849,15998.49412645908,0,272.75163573049491,0,48777.78986780214
232,3828.1131178080086,3873.2381600830354,9880.3875737642829,15599.708460608397,2145.8705283782647,2058.1713930087458,3342.5942550573941,27190.670159715992,0,914.88906825880531,368.62849087144872,69202.27120755437
233,4682.2380471390943,6676.4042285296782,15638.556338686072,18880.706627056908,681.35003554538855,1469.0261869895978,116.3762969051468,30534.7936060375,804.00382102116919,2916.6141651230391,0,82400.06935303358
234,4349.2611602535144,6211.3554290386592,11189.30100188349,23846.602159821272,1949.1491160300984,3809.5069323965849,1745.8955868062319,24175.785992961311,0,4690.4786351903913,0,81967.33601438157
235,5234.3843412587466,9172.3507747208823,8774.3346529352148,20186.043011512687,2379.439819469254,940.37506201591805,1446.2436936942397,36713.105802059043,461.29724002586926,275.48465954623856,25.077457987534075,85608.13651522563
236,0,1010.1771632974505,4476.8557769353611,3471.0887460983972,942.11252467613019,758.51597388392827,431.82470971215082,20917.887209177581,0,1266.5110770263618,112.4285143114909,33387.40169511885
237,214.88265974864234,2040.7861890904674,3345.9517440887689,2666.3322232162154,756.9397410072761,507.82837144454584,1277.2370143911849,25297.606690672055,0,993.48019391006312,2460.6253916628821,39561.67021923211
238,1069.0001782624665,1159.1355154042594,5814.4931502738873,3133.8863188229443,762.09805296138268,1042.4632111216476,1836.7147095760633,15455.602685974956,0,1346.8312780743181,526.05905007260446,32146.28415054453
239,366.33845681471473,1310.1748614731296,8189.9066780496678,4062.0972696105459,2623.970790818204,1549.1580130568334,2559.1579392996746,36763.427831749461,0,858.31469991043889,2139.1595655648407,60421.70610634751
240,948.5886918275495,2420.6115587112736,5624.3367107434397,5035.6967202197256,616.6511445063212,371.04861742568067,2818.5292459627885,23107.017378751356,0,1486.7478166272351,0,42429.22788477536
241,1540.5005107398806,1281.3106728586063,4448.9849423939531,4349.8716592741366,913.24741412649803,52.272603017392889,716.71136112900558,17375.471774620171,0,851.62611506719543,276.5257789318851,31806.522832158724
242,2102.2844795842502,2319.7218923033815,8252.316881626648,7737.201519538864,1347.0055055251964,2627.8091816073234,3005.3077249581916,16984.341733675054,655.77591322394755,1406.2811196166833,1367.5420175529584,47805.587969212494
243,5046.9886521709859,3334.0137627073223,12767.613799295754,13662.302437459728,1957.4284291864437,444.22374972857267,444.22374972857267,57546.767869774514,0,536.45335995591176,549.06156335003948,96289.07737335785
244,4746.9962351343784,15689.68255676443,18537.466815773318,20300.852676863531,827.70204912504005,1776.6193124417719,5239.9595451245741,24819.757514851673,0,0,729.84544377393888,92668.88214985265
245,1275.336324753735,2578.3937130033601,5386.3574397216516,4981.7285237289771,2681.6334911630538,756.83286151505627,0,7328.2770632290185,0,201.24269659360488,0,25189.802113708465
246,1695.6040043781957,4432.0690926395446,8148.4088500440339,6921.761254011647,516.75274049798031,2400.8746556438236,408.61949404833501,16237.790851774624,0,2161.3850284041073,131.41377600905136,43054.679747451344
247,5868.0850587419645,2270.0935957887195,22843.940136904737,27575.036734723384,523.94971783738777,873.38992991087252,4472.6773137411219,40178.275820617113,0,1369.4700814513392,0,105974.91838971664
248,0,0,215.0032970511362,0,0,0,0,1280.1354154922196,0,0,0,1495.1387125433555
249,1429.1298232252693,8319.9336962806974,7530.5629203658818,7681.6553689509619,4096.7915861234287,1888.0699568263769,828.95295568436836,16641.477598547484,0,3418.2286702650313,1543.1670896425694,53377.969665912075
250,0,1154.6459968943736,7789.1472173002931,8892.3964412415353,659.07753251709437,1920.5009783740513,299.74546722151712,25630.982081187212,0,467.97385327127449,39.730862624003599,46854.200430631354
251,1124.048003417277,3673.1535489434496,5406.1907257855464,5957.7452793352186,1151.042021332147,307.15946860064253,1690.2809227096618,11802.977945513208,0,511.11742718841549,0,31623.71534282557
252,407.4815321603038,3011.3882031145745,8692.1169762159807,4245.1275937072733,1277.0388070522945,1691.7598218288588,566.81483763389565,11053.017273611029,0,3464.6381769739032,163.73006574565139,34573.113288043765
253,777.96697391525151,430.66215080713181,1027.2630647378196,1576.1407677150135,159.85185703724426,159.67742195638078,281.53569661490326,8856.1599048898679,20.531337322531694,198.53703935972226,0,13488.326214355866
254,2767.0622166198364,6527.6699029839019,8883.3969085817862,8144.436056438155,2220.4741550570179,4602.8889117273538,1831.6509818248542,64263.019294580175,0,1758.2285211193187,0,100998.8269489324
255,1539.1104157150787,8326.8982196864345,16280.533071130592,20195.812740026689,1860.9004248166857,1231.1179915924322,3680.2068662031361,37605.217494672106,0,1152.7738586462024,0,91872.57108248936
256,337.55757213630545,2809.1410526475352,8800.1400150605859,12854.486345059382,1032.564286301782,2268.0949237443001,761.99622101709656,17712.177956972835,0,1636.0867968611033,0,48212.245169800924
257,3003.8294075519566,2995.6147304712722,15704.429770546978,11070.929614490849,203.64253992844482,1398.1884373213575,764.6096594621647,16602.83096825119,0,299.76368967941846,0,52043.838817703625
258,7374.0449508172433,828.28835712215619,19876.5311857091,12682.423740810498,3086.7655797087918,3600.1067213950755,491.13806689559078,29040.775512303571,0,4520.1466431061071,236.43570677804775,81736.65646464619
259,1596.5083047676972,5221.4926170790513,7055.7513299665143,11647.703430202464,1876.3876251916986,0,393.70647582407412,7293.6782100856208,0,812.26653207833647,0,35897.494525195456
260,1381.6682457827685,2077.4618112298976,25746.575201661693,11662.829242162661,714.27548518708898,1544.2635024655308,2312.699178220395,16695.660281242115,0,1650.7876969733252,0,63786.22064492548
261,1844.0969169085413,7614.8864588693805,11850.381254668584,16306.753850977298,1693.3601765612925,708.14020334990835,2086.3792530525225,39265.945188907754,567.73064602928844,2039.0295505367469,0,83976.70349986134
262,12162.979063528379,5829.1493963222565,6843.435130046937,17032.337082865772,1966.804829551586,4219.742731073944,3000.1106696158422,22441.47379338153,0,164.95421097597239,0,73660.98690736222
263,6244.885747739726,4188.9455010336987,14623.439481132504,18899.194154042489,1597.1776052858002,3315.5820355721125,1336.5404495437283,44300.259821014261,0,1099.249821885822,0,95605.27461725015
264,781.10864124746843,7447.4701974145219,25650.450283603706,20356.704534596538,2232.892775818168,0,667.55684902282144,55300.818190209655,0,2304.3765990862144,1590.9299151149144,116332.307986114
265,2813.7344457730214,7436.8809884419352,8942.0941044692681,16473.462374225321,944.34458355393872,1640.5793256838137,422.66836560307979,37502.862087094567,704.73951678083881,3234.2540991100122,1730.1271174599028,81845.74700819571
266,1315.82421506743,805.0950194331723,5183.1860396241236,7210.9663466135107,404.23608274703844,999.4344080969953,1265.9153249724848,8911.8593274263549,0,1190.4546809574317,0,27286.97144493854
267,1445.791513207726,3342.4736478529912,5405.5157063871775,10164.600012607974,124.03009943728841,1802.0665110392817,2108.173867648879,31094.871652472579,0,1011.118849689203,320.01939612413804,56818.66125646724
268,496.9773378359053,1182.7721123587214,4882.9176191432753,4301.8938275291321,1161.4274967049405,1089.6742976103799,302.88414606538441,14312.381466203531,0,600.30718864901144,370.33020819008919,28701.565700290368
269,765.758291947614,3173.9517848940022,8228.5771546583674,9657.4058498443264,1719.6250400667525,958.03698893792011,3195.1731011620495,29488.583284622931,0,1376.9108166728352,1124.8722696009247,59688.89458240773
270,473.04619328248259,400.89330120080052,4676.8278859057409,2359.0421020004674,518.68400655503058,618.63413270786668,800.243553670815,14267.62377731488,0,126.80540233609709,118.23851395882019,24360.038868933
271,0,0,0,420.17149648847459,784.3529033268303,0,0,13406.239347621642,0,69.44853876500548,402.24536623400894,15082.457652435962
272,770.54808986671344,835.35636837525624,6961.5119889890366,7679.323210445481,972.44091980992903,787.79622129805477,961.15314353657834,20720.112431273985,0,775.03093716263527,213.93027475006335,40677.203585507734
273,1525.0394669264379,4964.6937060493728,25900.831369847558,19523.699803016345,182.93601976989373,2611.4121039235415,1690.4204892429373,30886.410690690922,0,958.6243588433565,244.72356704110311,88488.79157535147
274,1036.5768874231294,4299.3021743933778,12073.235594124813,8767.8598391149717,2150.432800156228,1763.8385169546434,3034.8189843995697,61229.61173166777,0,2228.6929803947032,553.35707483171518,97137.72658346091
275,1214.9434039965163,2769.4167653632476,11305.617594758811,12307.05647828898,2372.3562607963936,3210.5281113556866,95.567449754935311,41401.613503217552,0,404.79619833482229,187.14530258585691,75269.0410684528
276,6069.9098658375678,11526.65845258962,32705.357674931762,35910.297240521344,6255.5317629165847,7856.531594534692,2280.2567583332334,36361.761695480556,0,2506.4378312030849,574.15737422877999,142046.90025057722
277,1595.3576605595872,1346.3640510082002,11948.247647336037,14991.721709269968,380.7020567974555,1572.2466849525972,2735.0091314081615,30632.810580950842,0,4669.2042669053953,0,69871.66378918824
278,4063.0965763600557,10904.367428516165,38837.821348621961,37968.196703037138,3532.5813771049579,7967.0271432101918,6778.9212832807816,60469.983538433509,494.66204658289024,8625.6320301956966,320.39039671632167,179962.6798720597
279,4824.8382784420446,8256.3241296629094,19434.244224905211,17759.836181043749,1054.7471485161905,1984.7545467091641,2673.7754465752832,17432.65670600313,0,3361.9249829654691,0,76783.10164482314
280,943.93207338810191,2025.1101667820635,6144.6467413053706,6987.6488979802716,1938.4953324568914,0,170.6380726875816,38068.212928226691,0,0,958.03568815043593,57236.719900977405
281,391.41830490121333,4121.1160682875934,9180.5083914057195,9107.9253283927283,1400.0233348224474,1448.298714066048,351.79024186626657,32217.672870210485,294.32605694262276,744.57433182598527,752.93084596932977,60010.58448869043
282,811.42350134775495,5186.5559516288777,6488.9652763327176,7731.0972926681452,2495.3570213400999,3751.4072960116091,634.58166384862034,29195.66917608316,0,977.61308829563109,0,57272.670267556605
283,698.68285155265164,921.84548440853678,6615.5309224891107,4212.6290006951976,797.42860979244858,612.75122015468537,1952.1213170184462,7241.7825679300449,0,0,163.63541859165068,23216.40739263277
284,2855.5644105457895,5166.8434822526624,17266.862449248994,6789.0699256741209,956.85210926178888,519.34054143237552,1337.1047236238655,31146.093442129764,0,2317.0155025383715,142.60702788867846,68497.35361459642
285,6288.0170792911531,3140.0297137336424,27540.223587521272,36312.281661311725,362.73752636791062,1019.9251793145454,1166.5389146206626,22343.609736143306,0,249.48457492966546,0,98422.84797323389
286,849.67114127065793,841.47381695659931,3365.7818293113764,2562.8889406434473,826.39985792370192,339.2499299958771,344.61672855667587,31891.849774394443,0,476.72952518156359,0,41498.661544234346
287,991.18629297753318,403.85412103011026,10608.411433042251,10002.793494363257,0,1461.2590182016058,1465.6162489144863,29414.757149525474,0,2448.7529505879074,630.00086907526565,57426.63157771789
288,527.18981170991185,584.95536208631574,5814.6267315761188,5619.3669167849375,1430.733841651471,579.87711376083155,332.88523015212019,37520.279169397727,0,650.357441636369,485.5592442548317,53545.83086301063
289,764.64404847457786,1793.8973405468355,13339.278447694931,19535.598569150017,1557.4963719188725,1113.1302325165498,1043.1347123235018,45248.510638970853,0,709.07068573068318,0,85104.76104732683
290,1706.2247113923549,1203.1132675167109,18899.489555617649,13004.166501647673,2099.0903062462198,2647.7470657841345,1126.004762790782,22185.138321513226,0,6670.0134848469079,146.59553515426217,69687.58351250991
291,3437.1122226955267,3136.960910545662,18230.836625190408,22142.006257650017,1352.1141373843398,2204.0960580927904,0,33959.99256015705,0,3131.8584918663328,0,87594.97726358211
292,1125.2762287820997,3116.141947681102,19221.31833125891,27454.815405564423,1648.8035885786871,849.36602631233723,0,32672.174992595101,0,0,0,86087.89652077266
293,225.18936317552527,1819.8084194947164,17125.341325643931,16863.903815463516,2312.7682414909928,2711.1088139400422,0,29851.696202957282,0,2772.8942216605792,0,73682.7104038266
294,2484.9868494289813,6557.183521264682,16357.322996577779,27525.66795126587,794.03400470769998,1510.1438699156679,1852.0297842552568,43898.355494251635,0,4566.7555146511304,0,105546.47998631868
295,4217.7489262055624,5291.2538215430723,25594.508886473141,46559.705217419796,3975.3728281411422,2169.1661472046044,3022.3970838370324,50872.287396638159,0,662.30398575488323,0,142364.7442932174
296,0,1166.9458568783984,2504.565304644354,1184.0979574597127,483.73973227765691,0,0,2784.787816924651,0,47.278887570105745,0,8171.41555575488
297,165.08491637557208,0,1429.8452445946173,2089.8540309430455,214.88022250828982,0,55.429636233663388,3487.2751016695233,0,29.661543802372272,0,7472.0306961270835
