residence_zone,formal_employee,informal_employee,public_employee,independent_professional,self_employed_registered,self_employed_unregistered,employer,family_business_owner,family_worker,total
204,23539.84914483367,4821.5179406886655,2048.2871445349297,525.487783746318,4060.924478834426,12726.92588073254,411.78574866670493,1070.0572752927187,535.335441575695,49740.17083890572
205,26874.269738500057,618.510349866659,1099.956008880057,501.336695829018,474.566678817524,13663.99333064212,0,1663.26764377998,1067.138453351304,45963.03889966672
206,9711.63016114852,3167.9371935867593,326.862514129797,488.533992971888,2807.382225564964,3503.349675976368,81.7210875438909,0,0,20087.416850922174
207,22507.555712932965,2231.954899117313,1112.25948141615,0,0,8874.128152794385,0,343.801616045159,0,35069.69986230597
208,9519.32569620294,500.344277603288,1627.285793484391,1349.1447264938752,4830.262896957332,5544.144347148934,809.066214641771,615.956169800754,0,24795.530122333286
209,12108.064336898127,1037.787386251787,1988.457014315178,611.5768580493641,666.420272179329,6660.777276673543,723.646366604237,563.0411203321124,0,24359.770631303676
210,6525.588761623447,1228.879192851113,542.160127036012,598.277105963306,2227.826722189388,3360.5793193496343,0,344.168434939513,0,14827.479663952414
211,16024.19163842362,0,925.314276869692,1749.8389079005751,2517.293343127217,7190.716901247997,638.384535532281,0,0,29045.73960310138
212,9659.41297757416,474.676489327914,0,1037.01845641459,3850.5757392659934,4798.33243545849,1316.774859439314,642.169260951745,726.218374116548,22505.17859254875
213,13750.099279133165,1649.6981736620012,909.146326454116,1415.593767782882,1898.352336486128,7363.07356240385,0,0,0,26985.963445922134
214,6949.006085912211,480.929923034766,0,508.069301713284,1939.3234856907145,4944.315525270655,0,0,0,14821.644321621632
215,11741.28948255435,383.844403016493,2157.588221330432,479.739301166888,4313.338455976168,2315.2012389114107,0,0,142.907764514736,21533.908867470473
216,7241.117716126195,1228.9477546073367,93.4282826825153,0,2035.7393717979412,4249.138271101685,1163.0517045787612,0,0,16011.42310089444
217,7517.6007764275155,0,431.76042359790694,240.771516998073,320.529346182177,2304.165493293292,0,89.2352800918059,303.9576728127139,11208.02050940348
218,22853.42777402347,3747.423821353305,0,0,1294.2315328545528,2074.395337483772,753.380120268672,0,0,30722.85858598376
219,11649.528154581529,1841.522309217779,658.2412374257976,1029.972629364695,3001.596992005633,4208.7406152466265,270.631980069901,0,0,22660.233917911955
220,9029.493505167056,92.64797303314569,0,100.370062696859,4367.360283081889,3096.8877964104686,717.2642191073556,0,0,17404.023839496764
221,12184.001076522429,804.4978384933991,0,818.2240905818802,1797.1361034443603,7978.5177873869325,0,384.099533134658,0,23966.476429563656
222,11465.6600697677,2708.085660364024,1459.4946529774231,1014.3056817524408,2935.5413154772677,4592.7669751608755,0,0,0,24175.85435549973
223,8138.72724365307,1809.633951862296,529.173292253103,448.007869986376,623.8518171614488,2027.049354282764,0,0,0,13576.443529199065
224,,,,,,,,,,
225,12827.5731938875,397.47764669273823,298.071279775886,0,3545.6971829337776,4323.993448779815,0,292.614762193842,0,21685.427514263556
226,23173.362681623723,2558.880992683833,2077.259302833154,1560.970170726873,2185.647435881192,5221.155673527643,484.49940134216894,0,0,37261.775658618586
227,16293.956060867467,3139.967528515821,1977.343728999944,0,3152.9095441858117,3595.7478969100057,0,0,0,28159.92475947904
228,13396.31201217012,972.917559378763,294.289937282012,0,3472.618098615303,8369.147367082698,0,0,0,26505.28497452889
229,42367.105268636675,5045.353835968801,1288.945123539056,0,2956.975539798672,14571.146782423291,0,456.599397648462,0,66686.12594801496
230,12085.247593630029,1338.742756060186,688.497156315243,0,1732.5116447091011,8053.227358509973,0,837.373954462844,0,24735.600463687388
231,12497.068760669075,1885.709794718606,217.430795995605,0,3983.057401882804,5368.413444160089,0,0,0,23951.680197426176
232,10231.107419223352,1684.843497366876,440.95288786581693,0,1973.002989129728,6812.082481568638,0,0,440.95288786581693,21582.942163020227
233,16888.42084544638,2613.726604965137,497.48178257463707,0,1766.86996982621,5045.832851423107,0,0,0,26812.33205423546
234,14476.517042100604,3577.770695429767,0,0,3761.6552737146126,9933.56340780553,0,0,0,31749.50641905052
235,16112.235022368575,2298.942570132639,0,235.593532983702,3792.2658980714514,8098.399813140312,0,165.077562566863,0,30702.514399263546
236,3797.9189221068464,0,400.9887770066032,211.522082060162,972.4468369375644,1233.999099416144,0,0,0,6616.875717527319
237,3503.028484555134,213.25056902999103,173.5347438103903,893.8745108590839,557.5890955903405,581.5804296641614,99.3066103675647,210.17749633667225,0,6232.341940213341
238,4538.010399484066,95.1780497183153,111.250308547239,331.140166485198,1670.9711331635026,1640.994380428055,0,165.570083242599,0,8553.114521068976
239,2758.756650345524,289.44841117059116,508.6323950145974,581.6038794527415,1830.5078837864005,1827.4817591243468,169.7351491684727,0,159.017052508912,8125.183180571586
240,5239.821699024662,137.2225673107527,375.7838852279805,786.891997670837,1784.5882910046143,1411.1170932458856,75.3622196125883,0,0,9810.787753097318
241,2815.162813022933,878.8210012320258,206.1332603890113,663.076849202555,598.636669077909,1227.0854722659294,49.3635626223947,59.6563905734471,31.5553364848594,6529.491354871063
242,6903.04365099619,924.496950972969,96.5369893914712,374.948533701731,1141.270906583096,4351.65725302474,0,2085.5664903197085,957.784483538222,16835.30525852813
243,16551.969228749567,1748.3827383838288,536.073738156849,721.599325310401,3184.8869195803104,2710.317020773802,0,0,0,25453.22897095475
244,29437.282068906945,1934.8161516261553,631.160706210755,649.255779158797,1947.66683348581,4425.539657893176,617.861637322215,0,0,39643.582834603854
245,5602.787542029095,715.644945592728,516.3702978507874,0,1862.6893168127372,1068.217927112574,0,873.307390220639,0,10639.017419618556
246,9968.860018009947,366.928888300836,220.3329772330275,1385.7528777655766,2491.1568968491742,2095.146947446505,0,86.7063854257505,354.7140652852015,16969.599056316016
247,28694.38824853567,0,0,0,0,6435.741320044413,467.19487290966,0,0,35597.32444148974
248,,,,,,,,,,
249,11212.936678113792,0,476.48755758761297,0,459.413949399356,4521.662708967583,490.89320433142507,0,0,17161.39409839977
250,4009.0849676082794,0,0,560.401676892439,4268.5408120748325,2551.307592082666,116.176295028458,0,78.0061177603256,11583.517461447002
251,4772.196705958954,395.39644892726307,1932.850180506052,419.657961714836,1235.9636902518853,1312.7294309251913,0,861.6339827970348,0,10930.428401081215
252,4805.004196774985,221.8522972970943,521.703656370182,142.098363555593,2823.5731609462537,2823.152400254304,478.65120169299195,88.0369235922488,0,11904.07220048364
253,1519.3061312121204,219.91539620765573,20.4157223801034,0,23.9091505424759,579.2726834701647,0,108.09379362350228,14.4929194038976,2485.4057968399184
254,9528.779715443572,418.270948634793,856.529525696912,134.533130532208,5840.991590366507,1727.740633483264,313.885732272344,125.525809630147,142.059646705719,19088.316732765463
255,12618.269094690108,1047.07228630265,2790.34958474594,978.6424129667708,1195.97979422624,5475.75602476697,2476.165091956626,0,0,26582.234289655305
256,6012.7612531548175,305.717952629772,1054.587563671241,0,2676.4305618108233,3348.0790553549864,111.306780456761,194.411172173011,151.408524740322,13854.702863991735
257,15104.189613953842,550.926741761249,282.838376522902,0,4398.581288336104,4639.073758344059,282.838376522902,0,0,25258.448155441063
258,15860.049064475344,0,0,0,5035.301772049301,16785.401397647325,0,1044.507186202892,0,38725.25942037487
259,12334.045569169892,265.383092887113,0,0,566.058066040629,1449.600537789315,180.33912211628,457.232379662722,645.085763170562,15897.744530836511
260,16693.427991297733,2288.718225212444,739.5146814783499,0,2490.268377880048,5477.651978764933,0,0,0,27689.5812546335
261,11815.505687830671,4345.70031983858,0,0,1208.767097370745,9642.942182848074,0,0,0,27012.915287888085
262,17280.78852996025,2204.3613593545792,530.65998496434,0,6624.034434313808,7380.627693935811,0,904.445578847754,0,34924.91758137654
263,16556.212382755843,2318.7396602369217,0,0,1558.217198636326,6755.349630519105,0,403.076963169554,0,27591.595835317756
264,18636.082381972097,1887.297199921049,253.002033478722,235.382249004311,6291.328356467859,7428.026910482457,0,1503.890499206716,0,36235.00963053322
265,11419.873807410544,1485.9424217516153,196.046171840835,0,1553.3316034290583,6240.716451583903,348.8732564702,0,0,21244.78371248616
266,4925.932680121998,1179.589079294313,404.659590791075,85.19894494390581,1656.892460464225,1233.69361830986,0,0,0,9485.96637392538
267,7131.479632410516,1416.0414902177758,369.326284470639,0,1446.939504400133,3100.7016968541884,0,179.022274427066,0,13643.510882780323
268,2498.7469553120536,338.2576488571271,224.7470545316757,313.86243482825034,1949.967084142156,1197.7634873930615,174.4754350737353,200.5587570432299,28.2398390951013,6926.618696276375
269,6810.671758395951,548.9959266816568,0,2086.9901102145113,1871.453091508396,2409.9234288623347,2095.0660938151086,0,0,15823.100409477958
270,1943.0341153737284,271.76087205793414,483.19526407158475,89.6414757640031,1491.7151403705095,1046.3515114924237,38.5480560315532,26.2922042739134,0,5390.538639435651
271,,,,,,,,,,
272,4904.992510777879,161.7164189183673,278.63434162282954,563.2563816796953,2385.452828522075,1678.7078051418364,0,364.950594175464,0,10337.710880838138
273,22444.22494840561,2976.2244350840274,629.855995500763,236.248173262712,2732.216584179413,5352.37935947291,290.370987985441,222.477882426382,0,34883.998366317246
274,10966.454966169948,0,1310.307365609064,0,2575.2940372339112,3452.4458076583087,0,217.688687418164,0,18522.190864089396
275,12859.74525061641,565.8620034007749,1056.374014877505,735.5988760620331,2715.8354148322414,3134.984355584426,343.812508986551,0,0,21412.21242435995
276,30615.68467199058,3069.520271582787,1953.6921671638936,0,3889.6496455832826,5711.648759463387,0,0,0,45240.19551578394
277,15188.046973467655,0,450.161656339483,0,4206.459788118274,7874.668041065874,2701.642351900804,0,1045.95649375576,31466.935304647843
278,35349.13618114945,6831.254290482545,513.900712243176,1055.71742350496,3942.3899461466367,11095.962096492603,0,0,0,58788.36065001936
279,19181.628083841155,2849.655829649409,1211.6584072333053,681.219855083128,6335.100311507805,7218.926362017427,0,125.564077471971,125.564077471971,37729.317004276185
280,5705.051632372464,0,907.2118630641489,0,2405.4631728927866,1890.7820354436456,0,0,0,10908.508703773046
281,11102.139928967565,668.77631315232,0,513.805820338714,2773.284834108735,2143.58825948853,0,1121.2938776370052,225.905041689474,18548.794075382324
282,7524.569071218466,714.831678597066,556.801363991327,2939.7863474568003,2531.318534945411,2431.698253395564,0,0,0,16699.005249604634
283,6399.484895658567,0,129.5684268880128,188.9596541282757,1811.4294055656965,1050.9225393978363,81.65816537364951,322.4304788689439,0,9984.453565880984
284,16727.936944084322,918.1756174278951,1206.315044860896,0,2212.0957181902977,3799.586714417581,0,0,0,24864.11003898099
285,30628.75533886391,3042.364337774249,0,0,5443.23341563595,13596.919637164488,0,435.063070358438,1971.747906154947,55118.083705952005
286,3172.85568966108,48.8464435622345,313.67561408368,0,748.1285923314867,1304.982146304024,0,200.8397264797655,49.4374711334807,5838.765683555752
287,6542.645251604468,471.3614812473336,1377.297377885749,193.52186943719,2672.452002439167,762.8015465199517,0,314.046717628458,0,12334.126246762318
288,4159.66694786251,0,76.0949304572155,0,1484.8931875985147,2722.2660465389968,0,0,0,8442.921112457236
289,13691.9585696863,1281.190682547738,2103.665996368573,0,3270.293514429258,3041.93165695548,259.903464837199,0,0,23648.943884824537
290,14965.678181829122,0,1772.4645141320009,0,3260.523951141469,6320.128990114029,0,1050.954779472184,495.942939843138,27865.69335653195
291,16033.443161018338,1364.5485402129607,1256.9771252880753,1386.2489755234349,3610.551347651308,16614.794882913637,0,0,0,40266.56403260776
292,21968.600074451653,3015.798882663334,132.572555519589,235.939015253078,3065.8551078347614,5193.162094633667,0,0,0,33611.927730356096
293,15080.244004257123,2083.4642769285906,2314.6586813872577,0,5414.810319110217,4846.993020170123,0,0,0,29740.17030185332
294,17505.30046042572,2092.654806357982,637.432389548481,1948.373908762636,4492.955310274724,22042.893840615903,0,0,0,48719.61071598545
295,28048.25172193402,1969.500396625978,2234.3722648743337,0,6066.750580276725,21134.477970964053,0,1641.6901678508789,703.372760764182,61798.41586329022
296,3269.361876242254,2586.106617961264,0,0,749.5095618296968,2594.8932528901864,0,0,0,9199.871308923399
297,972.009957797653,107.588013297105,224.0236819229401,0,405.31721074116825,1023.822359537574,0,44.8589208613903,0,2777.6201441578305
298,29714.659710175496,1276.696731979143,1826.3354572219816,1493.218491144861,7912.6849059634515,28164.36115646341,0,1167.882227471756,1478.495152171394,73034.33383259132
299,3080.1475908806697,368.50254403419007,95.3515487505714,0,95.3515487505714,1928.7212370895816,0,0,0,5568.074469505585
300,,,,,,,,,,
301,10411.37077969555,0,816.0819713685389,1318.083057894954,5649.066232641442,2263.354985845752,217.899512678141,317.575871152072,642.093217228371,21635.525628504813
302,2965.262774725275,75.125,114.95,403.1326923076924,1733.0638736263738,423.5928571428571,328.7,0,0,6043.827197802203
303,5291.164300868199,0,320.06356183804303,482.22881806108506,2149.2773350074726,1474.2056214423055,170.159383468075,0,0,9887.099020685177
304,3632.18035001252,341.95646728745453,214.20190798194,461.84347896674967,1394.8210915892396,906.2266906947982,255.4241489330492,73.6457039214687,0,7280.299839387221
305,28920.14231391151,973.808292927492,0,0,2803.411968779795,5985.251009771495,212.140857570684,0,0,38894.75444296097
306,30495.16182634649,4740.361076979116,2880.3705406484964,1561.5348599413562,4030.540734052315,15265.661539267803,1010.81343374937,816.230652031142,631.61062576543,61432.28528878151
307,23247.517426534003,1768.9731065767037,361.933951525895,0,1446.7318301952018,5331.632121695306,0,0,0,32156.788436527106
308,28191.895768815393,9940.505317426107,0,0,1379.851651651652,11175.454472368812,0,0,0,50687.70721026201
309,9688.891288053359,3061.020136530578,506.097768848324,319.388163934673,1098.508468404759,2276.38109455468,0,438.28305810127495,0,17388.569978427648
310,17315.92838816339,541.1176971544401,1201.5160706816107,0,3396.5406280997618,5484.116040699411,348.036962188924,201.640242544398,201.640242544398,28690.53627207633
311,6468.236682173147,1099.0213557069171,181.501050365941,226.861777663217,963.5122309607707,2401.4226739874207,0,39.9188720518745,0,11380.47464290928
312,22100.52849880992,2687.130088985317,0,0,1528.3576044415172,10117.699660451815,0,0,0,36433.71585268858
313,11516.205724619183,1388.733343213667,681.521059108804,509.53733536723,3952.975350095056,5377.414510485741,0,0,0,23426.38732288969
314,5253.703616204236,144.339325306626,142.415523523865,0,1543.980738025072,2752.1471870207984,0,0,0,9836.586390080596
315,20510.553427741575,3572.9451129754743,1133.91589522909,0,4989.9962866884725,15337.650628945245,0,0,0,45545.061351579825
316,35383.66646804033,3702.64878702926,1744.4268070506469,790.519586189444,3494.757075113359,13073.011855656096,442.41367922673,0,0,58631.4442583058
317,2197.5644684722524,494.0399173484433,318.7941580419049,658.3877330632455,1725.5134577367376,818.8857129584509,71.6759583778693,344.6649969728752,0,6629.526402971777
318,535.3918169078614,83.85,32.981913789851006,269.44646326838614,97.66712884361445,43.2236842105264,283.23134550084905,66.856913789851,0,1412.6492663109389
319,3496.5575208848263,631.0389351526055,0,688.7259065503299,3484.9120445781923,2582.39976263813,185.8128415778512,459.8080486502756,137.942414595083,11667.197474627304
320,1556.473511247397,111.72315283039607,95.63271437476419,807.2863867556028,507.14027771679093,328.78279949700504,647.8907731433474,111.8261319010118,0,4166.755747466314
321,19284.59802453099,4553.961848385493,157.215760090974,2019.826860711364,2887.81957577292,7354.427010995274,982.1627387237359,2738.980376243763,0,39978.9921954545
322,11800.418446559892,1048.1241229584443,693.221414685596,1539.808466340828,5784.593797342475,2369.967314761046,1234.667972078624,196.887659841009,0,24667.689194567894
323,18449.666231613897,501.693135383792,380.95018059685697,397.558899568734,8594.137845950663,1891.7539172376853,758.028410383281,1676.4351933449946,666.8715046459961,33317.09531872584
324,22673.642510616395,3311.0433305570696,4928.39249777982,884.4839587933591,3406.1544754197503,3091.590425679228,1314.6542455537633,0,0,39609.96144439938
325,23394.763129648472,1639.365875145023,0,605.011057172193,9145.842289561331,3919.950078518076,0,0,0,38704.932430045104
326,11545.949192343647,1600.4381202035208,0,542.039163703087,1365.8185271768673,5795.529659736744,0,0,0,20849.774663163866
327,16851.358580543765,2743.050114604746,324.699557923802,0,6960.918674008241,1692.701420830134,0,0,0,28572.728347910688
328,5785.834933345691,27.6308388641385,490.2915731576457,2862.9006513882296,1816.4191331260256,643.3065988829746,1566.958628989829,920.5433970895733,68.1921292991235,14182.077884143226
329,5744.180227697036,384.479735726546,776.4006078000547,414.20224388638707,3256.448828045988,1161.182935739721,601.0031853540149,0,0,12337.897764249745
330,6890.855882084148,0,754.8064013362841,3581.897593851039,3560.987502806821,499.71756783938054,383.954114574966,700.9047047584332,0,16373.123767251069
331,12102.859453734623,1016.261350570058,3195.19529795976,3362.671013544431,1312.66062056141,3944.514222201716,0,346.183451159242,0,25280.34540973124
332,9071.690933454276,336.063763023949,621.879248371935,155.666429053212,695.914175569606,10725.106970462642,0,1698.34072063956,1759.203494120565,25063.86573469574
333,9787.008665845544,992.559286890406,215.814319301798,795.888777111668,2799.927222592598,7370.804471131943,0,236.959994370476,0,22198.962737244437
334,6265.405702091653,123.514536326214,737.3112157781025,971.0422590965418,1785.119653646907,2303.9172239022746,522.144350283553,90.6738443891955,0,12799.128785514447
335,9265.395007951087,0,1680.093260667917,2419.8456723716263,5735.698079025404,5514.1681596308135,783.649838791952,0,0,25398.850018438792
336,7897.252109770626,1992.548388671472,459.983041300246,1825.1522613899751,3527.14774686607,3714.339017211933,0,0,141.95825882053,19558.380824030857
337,11980.814464496323,0,1044.36928601167,1031.904583871254,5417.557304059281,4501.3391459945005,728.657572651252,0,0,24704.64235708427
338,7222.179292795963,1353.4775428866558,820.060848694988,452.82423450677,1673.6476148705242,1525.1424857837703,0,0,0,13047.332019538671
339,8739.700804906835,2728.541681744534,0,151.035709672187,1433.715081352937,5587.01057475891,0,344.570954617621,0,18984.574807053017
340,,,,,,,,,,
341,1877.321650966539,160.0049318594923,323.59966378335554,794.116351658338,298.5127284282854,461.8487590565556,83.7347905135062,41.8673952567531,0,4041.006271522828
342,2728.489082558393,96.86899256837532,207.3871626446523,941.9660844029535,1109.144075823184,474.17353459395366,0,0,0,5558.028932591512
343,7480.581039255296,861.309898278635,806.30337429628,1297.311409444358,2687.473884781806,681.320154722553,0,0,0,13814.299760778928
344,931.9242155295896,0,141.25642464654788,215.9886701638392,450.31955041374215,525.1375377887762,256.58956206776077,0,0,2521.215960610256
345,10438.296884116782,663.374343557282,554.214941620456,758.0290114761349,4282.416977562704,3067.734757623857,2572.0755390315626,865.533613422428,0,23201.6760684112
346,9672.861152307354,3499.62632364526,310.548921044133,0,1311.218799129737,4142.43383816809,0,0,0,18936.689034294577
347,,,,,,,,,,
348,27070.249263914146,5500.876871455981,2374.103711209223,0,721.948216011681,4549.413449697356,0,764.116690313189,0,40980.708202601585
349,2202.269509505887,0,128.0105935078246,133.552301783785,192.5124652936114,1077.1398005520591,12.7544358317945,0,0,3746.23910647496
350,,,,,,,,,,
351,15715.193260768194,2721.07182842471,612.803907506112,0,0,5193.2594591882125,0,0,0,24242.32845588724
352,26074.492808832372,859.7697331785109,2113.535635981958,0,431.315679293494,8212.88531138859,0,804.0656235505019,0,38496.06479222544
353,,,,,,,,,,
354,,,,,,,,,,
355,,,,,,,,,,
356,11982.403875401837,2063.821208325663,3079.774473056084,0,2516.689846081698,4767.8446104697005,0,0,0,24410.534013334964
357,24820.61095632947,982.8577248922961,752.102928265584,0,56.41024240877,11469.375815870108,0,0,0,38081.357667766235
358,1258.8131313131307,642.7976190476186,0,0,155.9870129870129,275.37987012987014,0,53.8571428571428,0,2386.8347763347756
359,11251.692527344856,160.865446873803,1376.9754500581273,0,736.2717370625705,5029.601778539564,0,0,0,18555.40693987893
360,2284.2399424309724,0,532.143613303563,1314.884910122743,5194.782829268279,762.1217365414569,341.81527938342504,0,0,10429.988311050438
361,5004.526662459085,0,187.838348352137,0,1016.402772063066,4990.556608096444,0,0,0,11199.324390970723
362,3315.8203527257833,0,118.417396314297,0,782.077374685925,1642.2887196378422,0,0,0,5858.6038433638505
363,4916.040467432402,154.197059292472,803.0643118669072,205.94284748909627,2567.7816455992106,706.475455505109,0,170.293398350911,232.3116766058456,9756.106862141958
364,13916.163722415764,0,640.771879538696,917.472445668155,1980.326037523812,6922.91489085487,0,0,0,24377.64897600128
365,2550.8946586526613,272.9634670140569,0,28.8772580554277,511.0573268655565,965.0204219219496,75.6914913787644,34.8925962658409,52.581204095052,4491.9784242493115
366,3083.8245671413556,47.855163810159,202.9080663260495,85.217048150564,520.084423173976,540.901649251935,127.586195879923,8.10415217179629,0,4616.48126590576
367,13039.484750582826,0,250.648437100592,501.29687420118506,1208.572210724519,2519.0987103897955,0,0,0,17519.10098299892
368,11204.23510444173,154.109859284478,368.188165417627,275.17837996430103,1199.990280959522,1876.224678787208,442.0553316270221,123.676374494707,0,15643.658174976596
369,12643.202288417304,529.690463233711,313.4065375864038,0,1459.1471639603355,3597.1838157740713,222.934663163296,0,0,18765.56493213512
370,17073.86344910519,0,994.770258469169,423.000851772976,7468.56232810362,5500.826262653445,253.051427788893,408.421031670706,0,32122.495609564
371,31991.64979656171,1208.69937932675,551.450371713561,0,3280.730747747438,9040.5140471032,0,714.287766417503,0,46787.33210887015
372,20997.694223985694,306.359604213989,0,775.8677220371669,1408.7036958463389,6772.485019384254,574.039362294581,326.368409533443,275.798604734709,31437.31664203017
373,17941.97416551054,165.133566178899,1504.0323859968842,0,2670.960778890768,6656.026083157273,0,176.825179753482,0,29114.952159487868
374,11325.4474651769,642.1481243596841,1029.613277253285,0,2145.7958570450533,8037.632863461781,0,284.214648357547,0,23464.85223565425
375,,,,,,,,,,
376,19795.86200695013,1897.003219309652,1024.325093210433,0,6005.464179763271,9533.510613602797,346.442889229281,0,0,38602.608002065565
377,13731.623999414887,0,999.875891860894,0,2670.168708925129,4549.561274983222,226.166916534047,174.236296727164,0,22351.63308844535
378,44456.61186457523,411.561650313788,466.601717554436,2795.437815217609,4788.31436985485,24281.511511578115,0,2382.1753981097972,1080.292061004614,80662.50638820833
379,24461.25906939864,2425.507965133815,0,0,3729.8433449900776,12242.499024394843,0,0,0,42859.10940391737
380,19341.953816286627,721.17694530054,0,222.986684109053,1261.453386808562,5887.1611324432015,484.891337364029,301.077989652513,204.906682694806,28425.60797465932
381,35364.15686087785,0,228.919132686372,0,2751.433786372401,8517.185300305222,0,984.3701741329941,467.190253430914,48313.25550780574
382,,,,,,,,,,
383,24215.91555804873,977.493355449741,1348.483296938957,0,5276.335424245781,13093.60011359585,0,469.381626973926,2061.265808880018,47442.47518413298
384,25082.77996032077,2712.52657185203,0,134.32961392589,2405.9458361213337,13509.24925312571,0,0,0,43844.83123534574
385,11474.631388061493,322.111332835923,700.838626231493,0,189.147669653532,3891.5342976741663,0,0,0,16578.2633144566
386,,,,,,,,,,
387,1173.0118396387177,0,0,0,123.1824407805044,1082.0247756191773,0,0,0,2378.2190560384
388,21933.67613195143,1657.13873780199,1295.2131600507769,440.464237800139,3959.38819443129,9188.107277853464,0,0,0,38473.98773988909
389,1379.8285059564123,0,328.3596543061882,0,1218.4922245751638,660.6016357336633,332.7139141264569,570.199145731698,0,4490.195080429585
390,9501.60707631664,820.848318371049,492.908143673686,138.737746842438,1047.289871856595,6535.841966819136,0,0,0,18537.233123879556
391,1611.8227272727272,128.166666666667,0,0,409.7030303030306,1741.7257575757576,0,214.8696969696969,0,4106.28787878788
392,,,,,,,,,,
393,,,,,,,,,,
394,17808.495404322377,3198.850835176483,1199.883952293731,1668.8101773884869,2413.5029679268355,11913.888676281378,0,1462.4129340369818,2019.14135255141,41684.9862999777
395,,,,,,,,,,
396,26904.781256084476,5365.276846383193,416.695674140602,0,4561.812471621952,10944.262344961751,0,0,0,48192.828593192
397,5670.544816709386,569.9801891277125,735.7017586070675,0,469.360247235918,3411.286146187395,0,0,0,10856.87315786748
398,21781.892469353737,817.2453675748958,2575.390693756453,0,7281.503220968926,10160.791642014943,362.474486982311,0,0,42979.29788065127
399,26051.03843665319,3419.304162476262,1656.7845779321542,1098.0261779097607,3972.1223670017457,12598.557724757968,0,0,0,48795.833446731085
400,17851.150832233918,2300.8150393906512,444.516608041827,108.317172043062,3299.056155463715,6633.525359669006,0,702.335342292441,0,31339.71650913461
401,29272.36237222412,1909.4222554366413,2447.053578885905,555.554534634776,2598.026482051232,13307.711499939336,303.011014586867,410.238742771458,428.853070846546,51232.23355137692
402,20127.215480607967,3392.6304843249923,709.880562850659,0,3385.397415159402,8250.894215592945,718.513484856989,425.61205813656,194.168498470089,37204.31219999963
403,41938.730653573526,1695.512827529638,2804.022790507195,0,3516.030943272669,5498.7581017448465,0,356.956506935872,0,55810.01182356376
404,38571.84275361699,4855.106235953913,6266.111736973996,3291.337357883629,6787.035661391189,15873.488791139667,1125.569897376407,1414.765767983598,0,78185.2582023194
405,7563.334693246176,336.052351828064,181.2492781654961,0,788.551225335367,2429.0997494770027,176.153147840146,0,0,11474.440445892247
406,4365.015271609658,349.6912712730357,345.3227223541864,0,657.1899038758771,2446.0040730256146,0,0,0,8163.223242138374
407,16625.1479946625,484.896675675172,3315.8318649821367,0,5940.026517302074,4503.174322641181,266.794913024602,1907.8136513860911,0,33043.685939673764
408,8529.790100377573,644.305097160389,866.8469823595318,0,2392.9438430726877,4214.899227779529,332.206006029027,618.932085503809,0,17599.923342282545
409,5049.551147513509,1754.4392373688258,1165.2659110420009,0,4712.563930483665,3439.310636394024,671.644963058848,392.43960462139,0,17185.215430482265
410,32786.454544868015,4159.339115902684,753.90506110398,778.329404713161,1892.424335532079,14255.979167789455,0,412.183322204868,0,55038.61495211426
411,11467.033683113714,1536.7034759285248,380.716110195287,286.596376342423,1633.5814775472993,7981.0389097721345,343.148245266443,1100.52101945334,0,24729.339297619157
412,3039.1704147650867,130.844976395436,138.791847302238,298.61506315082204,1121.1162020048407,3548.623566683038,515.913896290322,117.988255310546,0,8911.06422190233
413,3003.3530389059706,633.055238590297,171.7622470115692,0,572.0238583229223,1424.5418047068426,0,70.8663099781082,70.8663099781082,5946.46880749382
414,3440.755116959063,0,885.0069444444449,129.583333333333,1143.2719298245638,3032.065204678363,0,129.583333333333,0,8760.265862573104
415,10788.825609247002,212.128209662897,868.2496839400588,157.527956216045,2461.8679190111093,3679.128545749811,113.97183928995,0,0,18281.69976311687
416,5088.453444587568,0,221.259522837613,0,1427.0635005043869,2830.499005073591,0,0,0,9567.275473003157
417,,,,,,,,,,
418,4625.805222227542,302.683454073426,272.301756035464,0,797.954624085866,3969.445823534714,215.433858814643,0,0,10183.624738771656
419,,,,,,,,,,
420,1181.706469019821,135.646870615975,858.2163518036568,87.5089915422843,1261.2516407443234,1998.7498123665705,0,0,263.242821531405,5786.322957624033
421,,,,,,,,,,
422,6065.313512880184,887.772744806166,967.6022062959491,257.621568941949,1529.6978012472014,3326.1646011929165,0,583.47518195154,0,13617.647617315908
423,,,,,,,,,,
424,10041.211668124362,0,1378.613653324132,0,5844.931405065836,3111.9347726707138,1319.975524822775,0,0,21696.66702400781
425,13993.062508305407,1813.6807076393184,449.973210562491,696.300084944861,5044.789704281244,4708.252618346932,0,0,0,26706.05883408025
426,6433.225661463499,451.048358780102,1076.751075935684,270.0491213165,4378.673763978852,1835.7607710969655,0,0,0,14445.508752571612
427,1986.4957364272504,215.99299459156123,79.86893711006519,32.2065031733592,603.5058200485313,760.8814462597364,0,0,0,3678.9514376105026
428,4187.902486896163,71.7443605847617,1098.551188181233,78.7368879450548,1771.6740545033415,1404.029528300845,229.705225968462,0,0,8842.34373237986
429,22082.0617799951,1059.9469300864102,1226.08120190494,3071.897116574742,6028.054185214343,2981.5081704480936,1088.9460163542071,2370.030190039144,286.895075141401,40195.42066575837
430,13385.954073521289,121.595852702134,251.004902395136,0,2082.9001426669493,2372.9556268547612,0,0,0,18214.41059814027
431,7350.45341716812,0,127.60812845153,381.482907000304,2565.205642369547,1781.280393313447,125.469298901498,279.642341937365,157.847286354411,12768.989415496228
